IB Offset,Index,Index + Base,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 0,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 1,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 2,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 3,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 0,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 1,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 2,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 3,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 0,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 1,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 2,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 3,3 - TEXCOORD0 (R16G16_FLOAT) : Component 0,3 - TEXCOORD0 (R16G16_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 0,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 2,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 3,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 0,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 1,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 2,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 3,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 0,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 1,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 2,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 3,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 0,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 1,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 2,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 3,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 0,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 1,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 2,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 3
10,4,4,11.9844,0.0000,-4.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.5000,-0.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
11,3,3,9.9844,0.0000,-6.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,-1.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
12,6,6,11.9844,0.0000,-2.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.5000,0.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
13,4,4,11.9844,0.0000,-4.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.5000,-0.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
14,5,5,9.9844,0.0000,-4.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,-0.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
15,7,7,9.9844,0.0000,-2.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,0.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
16,6,6,11.9844,0.0000,-2.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.5000,0.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
17,5,5,9.9844,0.0000,-4.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,-0.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
18,8,8,11.9844,0.0000,-0.0577,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.5000,0.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
19,6,6,11.9844,0.0000,-2.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.5000,0.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
20,7,7,9.9844,0.0000,-2.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,0.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
21,3,3,9.9844,0.0000,-6.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,-1.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
22,2,2,9.9844,0.0000,-8.0547,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,-1.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
23,9,9,7.9805,0.0000,-8.0547,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,-1.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
24,10,10,7.9805,0.0000,-6.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,-1.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
25,3,3,9.9844,0.0000,-6.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,-1.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
26,9,9,7.9805,0.0000,-8.0547,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,-1.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
27,5,5,9.9844,0.0000,-4.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,-0.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
28,3,3,9.9844,0.0000,-6.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,-1.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
29,10,10,7.9805,0.0000,-6.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,-1.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
30,11,11,7.9805,0.0000,-4.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,-0.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
31,5,5,9.9844,0.0000,-4.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,-0.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
32,10,10,7.9805,0.0000,-6.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,-1.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
33,7,7,9.9844,0.0000,-2.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,0.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
34,5,5,9.9844,0.0000,-4.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,-0.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
35,11,11,7.9805,0.0000,-4.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,-0.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
36,12,12,7.9805,0.0000,-2.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,0.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
37,7,7,9.9844,0.0000,-2.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,0.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
38,11,11,7.9805,0.0000,-4.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,-0.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
39,13,13,9.9844,0.0000,-0.0577,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,0.5000,0.0000,0.0079,0.0000,0.0078,0.0000,0.0079,0.0000,0.0078,0.0000,0.0079,0.0000,0.0078,0.0000,0.0079,0.0000,0.0078,0.0000,0.0079,0.0000,0.0078
40,7,7,9.9844,0.0000,-2.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,0.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
41,12,12,7.9805,0.0000,-2.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,0.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
42,13,13,9.9844,0.0000,-0.0577,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,0.5000,0.0000,0.0079,0.0000,0.0078,0.0000,0.0079,0.0000,0.0078,0.0000,0.0079,0.0000,0.0078,0.0000,0.0079,0.0000,0.0078,0.0000,0.0079,0.0000,0.0078
43,8,8,11.9844,0.0000,-0.0577,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.5000,0.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
44,7,7,9.9844,0.0000,-2.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,0.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
45,13,13,9.9844,0.0000,-0.0577,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,0.5000,0.0000,0.0079,0.0000,0.0078,0.0000,0.0079,0.0000,0.0078,0.0000,0.0079,0.0000,0.0078,0.0000,0.0079,0.0000,0.0078,0.0000,0.0079,0.0000,0.0078
46,14,14,9.9844,0.0000,1.9424,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,1.0000,0.0000,0.0078,0.0000,0.0078,0.0000,0.0078,0.0000,0.0078,0.0000,0.0078,0.0000,0.0078,0.0000,0.0078,0.0000,0.0078,0.0000,0.0078,0.0000,0.0078
47,8,8,11.9844,0.0000,-0.0577,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.5000,0.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
48,14,14,9.9844,0.0000,1.9424,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.0000,1.0000,0.0000,0.0078,0.0000,0.0078,0.0000,0.0078,0.0000,0.0078,0.0000,0.0078,0.0000,0.0078,0.0000,0.0078,0.0000,0.0078,0.0000,0.0078,0.0000,0.0078
49,15,15,11.9844,0.0000,1.9424,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.5000,1.0000,0.0000,0.0078,0.0000,0.0079,0.0000,0.0078,0.0000,0.0079,0.0000,0.0078,0.0000,0.0079,0.0000,0.0078,0.0000,0.0079,0.0000,0.0078,0.0000,0.0079
50,8,8,11.9844,0.0000,-0.0577,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,3.5000,0.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
51,10,10,7.9805,0.0000,-6.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,-1.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
52,9,9,7.9805,0.0000,-8.0547,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,-1.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
53,16,16,5.9805,0.0000,-8.0547,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.0000,-1.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
54,17,17,5.9805,0.0000,-6.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.0000,-1.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
55,10,10,7.9805,0.0000,-6.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,-1.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
56,16,16,5.9805,0.0000,-8.0547,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.0000,-1.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
57,11,11,7.9805,0.0000,-4.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,-0.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
58,10,10,7.9805,0.0000,-6.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,-1.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
59,17,17,5.9805,0.0000,-6.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.0000,-1.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
60,18,18,5.9805,0.0000,-4.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.0000,-0.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
61,11,11,7.9805,0.0000,-4.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,-0.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
62,17,17,5.9805,0.0000,-6.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.0000,-1.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
63,12,12,7.9805,0.0000,-2.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,0.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
64,11,11,7.9805,0.0000,-4.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,-0.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
65,18,18,5.9805,0.0000,-4.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.0000,-0.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
66,19,19,5.9805,0.0000,-2.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.0000,0.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
67,12,12,7.9805,0.0000,-2.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,0.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
68,18,18,5.9805,0.0000,-4.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.0000,-0.5000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
69,20,20,7.9805,0.0000,-0.0577,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,0.5000,0.0000,0.0079,0.0000,0.0078,0.0000,0.0079,0.0000,0.0078,0.0000,0.0079,0.0000,0.0078,0.0000,0.0079,0.0000,0.0078,0.0000,0.0079,0.0000,0.0078
70,12,12,7.9805,0.0000,-2.0586,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,2.5000,0.0000,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
