IB Offset,Index,Index + Base,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 0,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 1,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 2,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 3,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 0,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 1,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 2,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 3,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 0,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 1,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 2,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 3,3 - TEXCOORD0 (R16G16_FLOAT) : Component 0,3 - TEXCOORD0 (R16G16_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 0,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 2,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 3,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 0,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 1,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 2,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 3,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 0,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 1,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 2,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 3,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 0,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 1,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 2,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 3,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 0,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 1,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 2,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 3
10,5,5,-6.0000,5.0000,4.0000,1.0000,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,0.0010,2060.3750,0.0078,0.0065,0.0078,2060.3750,0.0078,0.0065,0.0078,2060.3750,0.0078,0.0065,0.0078,2060.3750,0.0078,0.0065,0.0078,2060.3750,0.0078,0.0065,0.0078
11,3,3,-6.0000,3.0000,4.0000,1.0000,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.1934,0.0078,2060.3750,0.0078,32.1934,0.0078,2060.3750,0.0078,32.1934,0.0078,2060.3750,0.0078,32.1934,0.0078,2060.3750,0.0078,32.1934,0.0078,2060.3750,0.0078
12,6,6,-6.0000,0.9785,4.0000,1.0000,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,1.0000,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078
13,7,7,-6.0000,3.0000,4.0000,1.0000,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.1934,0.0078,0.0065,0.0029,32.1934,0.0078,0.0065,0.0029,32.1934,0.0078,0.0065,0.0029,32.1934,0.0078,0.0065,0.0029,32.1934,0.0078,0.0065,0.0029
14,8,8,-6.0000,0.9785,6.0000,0.9048,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0065,0.0029,32.1934,0.0013,0.0065,0.0029,32.1934,0.0013,0.0065,0.0029,32.1934,0.0013,0.0065,0.0029,32.1934,0.0013,0.0065,0.0029,32.1934,0.0013
15,7,7,-6.0000,3.0000,4.0000,1.0000,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.1934,0.0078,0.0065,0.0029,32.1934,0.0078,0.0065,0.0029,32.1934,0.0078,0.0065,0.0029,32.1934,0.0078,0.0065,0.0029,32.1934,0.0078,0.0065,0.0029
16,9,9,-6.0000,3.0000,6.0000,0.8325,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.1934,0.0013,2060.3750,0.0078,32.1934,0.0013,2060.3750,0.0078,32.1934,0.0013,2060.3750,0.0078,32.1934,0.0013,2060.3750,0.0078,32.1934,0.0013,2060.3750,0.0078
17,8,8,-6.0000,0.9785,6.0000,0.9048,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0065,0.0029,32.1934,0.0013,0.0065,0.0029,32.1934,0.0013,0.0065,0.0029,32.1934,0.0013,0.0065,0.0029,32.1934,0.0013,0.0065,0.0029,32.1934,0.0013
18,7,7,-6.0000,3.0000,4.0000,1.0000,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.1934,0.0078,0.0065,0.0029,32.1934,0.0078,0.0065,0.0029,32.1934,0.0078,0.0065,0.0029,32.1934,0.0078,0.0065,0.0029,32.1934,0.0078,0.0065,0.0029
19,10,10,-6.0000,5.0000,4.0000,1.0000,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,0.0010,2060.3750,0.0078,2060.3750,0.0029,2060.3750,0.0078,2060.3750,0.0029,2060.3750,0.0078,2060.3750,0.0029,2060.3750,0.0078,2060.3750,0.0029,2060.3750,0.0078,2060.3750,0.0029
20,9,9,-6.0000,3.0000,6.0000,0.8325,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.1934,0.0013,2060.3750,0.0078,32.1934,0.0013,2060.3750,0.0078,32.1934,0.0013,2060.3750,0.0078,32.1934,0.0013,2060.3750,0.0078,32.1934,0.0013,2060.3750,0.0078
21,10,10,-6.0000,5.0000,4.0000,1.0000,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,0.0010,2060.3750,0.0078,2060.3750,0.0029,2060.3750,0.0078,2060.3750,0.0029,2060.3750,0.0078,2060.3750,0.0029,2060.3750,0.0078,2060.3750,0.0029,2060.3750,0.0078,2060.3750,0.0029
22,11,11,-6.0000,5.0000,6.0000,0.9053,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,0.0010,2060.3750,0.0029,0.0065,0.0078,2060.3750,0.0029,0.0065,0.0078,2060.3750,0.0029,0.0065,0.0078,2060.3750,0.0029,0.0065,0.0078,2060.3750,0.0029,0.0065,0.0078
23,9,9,-6.0000,3.0000,6.0000,0.8325,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.1934,0.0013,2060.3750,0.0078,32.1934,0.0013,2060.3750,0.0078,32.1934,0.0013,2060.3750,0.0078,32.1934,0.0013,2060.3750,0.0078,32.1934,0.0013,2060.3750,0.0078
24,12,12,-6.0000,0.9785,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,1.0000,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078
25,13,13,-6.0000,3.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078
26,14,14,-6.0000,0.9785,2.0000,1.0000,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078
27,13,13,-6.0000,3.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078
28,15,15,-6.0000,3.0000,2.0000,1.0000,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.1934,0.0078,2060.3750,0.0078,32.1934,0.0078,2060.3750,0.0078,32.1934,0.0078,2060.3750,0.0078,32.1934,0.0078,2060.3750,0.0078,32.1934,0.0078,2060.3750,0.0078
29,14,14,-6.0000,0.9785,2.0000,1.0000,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078
30,13,13,-6.0000,3.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078,32.1934,0.0078,0.0065,0.0078
31,16,16,-6.0000,5.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,0.0010,2060.3750,0.0078,2060.3750,0.0078,2060.3750,0.0078,2060.3750,0.0078,2060.3750,0.0078,2060.3750,0.0078,2060.3750,0.0078,2060.3750,0.0078,2060.3750,0.0078,2060.3750,0.0078
32,15,15,-6.0000,3.0000,2.0000,1.0000,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.1934,0.0078,2060.3750,0.0078,32.1934,0.0078,2060.3750,0.0078,32.1934,0.0078,2060.3750,0.0078,32.1934,0.0078,2060.3750,0.0078,32.1934,0.0078,2060.3750,0.0078
33,16,16,-6.0000,5.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,0.0010,2060.3750,0.0078,2060.3750,0.0078,2060.3750,0.0078,2060.3750,0.0078,2060.3750,0.0078,2060.3750,0.0078,2060.3750,0.0078,2060.3750,0.0078,2060.3750,0.0078,2060.3750,0.0078
34,17,17,-6.0000,5.0000,2.0000,1.0000,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,0.0010,2060.3750,0.0078,0.0065,0.0078,2060.3750,0.0078,0.0065,0.0078,2060.3750,0.0078,0.0065,0.0078,2060.3750,0.0078,0.0065,0.0078,2060.3750,0.0078,0.0065,0.0078
35,15,15,-6.0000,3.0000,2.0000,1.0000,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.1934,0.0078,2060.3750,0.0078,32.1934,0.0078,2060.3750,0.0078,32.1934,0.0078,2060.3750,0.0078,32.1934,0.0078,2060.3750,0.0078,32.1934,0.0078,2060.3750,0.0078
36,18,18,0.0000,0.9785,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.4990,1.0000,0.0065,0.0078,32.0000,0.0078,0.0065,0.0078,32.0000,0.0078,0.0065,0.0078,32.0000,0.0078,0.0065,0.0078,32.0000,0.0078,0.0065,0.0078,32.0000,0.0078
37,19,19,0.0000,3.0000,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0000,0.0078,0.0065,0.0078,32.0000,0.0078,0.0065,0.0078,32.0000,0.0078,0.0065,0.0078,32.0000,0.0078,0.0065,0.0078,32.0000,0.0078,0.0065,0.0078
38,20,20,2.0000,0.9785,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0065,0.0078,32.0625,0.0078,0.0065,0.0078,32.0625,0.0078,0.0065,0.0078,32.0625,0.0078,0.0065,0.0078,32.0625,0.0078,0.0065,0.0078,32.0625,0.0078
39,19,19,0.0000,3.0000,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0000,0.0078,0.0065,0.0078,32.0000,0.0078,0.0065,0.0078,32.0000,0.0078,0.0065,0.0078,32.0000,0.0078,0.0065,0.0078,32.0000,0.0078,0.0065,0.0078
40,21,21,2.0000,3.0000,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0625,0.0078,2048.0000,0.0078,32.0625,0.0078,2048.0000,0.0078,32.0625,0.0078,2048.0000,0.0078,32.0625,0.0078,2048.0000,0.0078,32.0625,0.0078,2048.0000,0.0078
41,20,20,2.0000,0.9785,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0065,0.0078,32.0625,0.0078,0.0065,0.0078,32.0625,0.0078,0.0065,0.0078,32.0625,0.0078,0.0065,0.0078,32.0625,0.0078,0.0065,0.0078,32.0625,0.0078
42,19,19,0.0000,3.0000,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0000,0.0078,0.0065,0.0078,32.0000,0.0078,0.0065,0.0078,32.0000,0.0078,0.0065,0.0078,32.0000,0.0078,0.0065,0.0078,32.0000,0.0078,0.0065,0.0078
43,22,22,0.0000,5.0000,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.4990,0.0010,2048.0000,0.0078,2052.0000,0.0078,2048.0000,0.0078,2052.0000,0.0078,2048.0000,0.0078,2052.0000,0.0078,2048.0000,0.0078,2052.0000,0.0078,2048.0000,0.0078,2052.0000,0.0078
44,21,21,2.0000,3.0000,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0625,0.0078,2048.0000,0.0078,32.0625,0.0078,2048.0000,0.0078,32.0625,0.0078,2048.0000,0.0078,32.0625,0.0078,2048.0000,0.0078,32.0625,0.0078,2048.0000,0.0078
45,22,22,0.0000,5.0000,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.4990,0.0010,2048.0000,0.0078,2052.0000,0.0078,2048.0000,0.0078,2052.0000,0.0078,2048.0000,0.0078,2052.0000,0.0078,2048.0000,0.0078,2052.0000,0.0078,2048.0000,0.0078,2052.0000,0.0078
46,23,23,2.0000,5.0000,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.0010,0.0010,2052.0000,0.0078,0.0065,0.0078,2052.0000,0.0078,0.0065,0.0078,2052.0000,0.0078,0.0065,0.0078,2052.0000,0.0078,0.0065,0.0078,2052.0000,0.0078,0.0065,0.0078
47,21,21,2.0000,3.0000,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0625,0.0078,2048.0000,0.0078,32.0625,0.0078,2048.0000,0.0078,32.0625,0.0078,2048.0000,0.0078,32.0625,0.0078,2048.0000,0.0078,32.0625,0.0078,2048.0000,0.0078
48,24,24,2.0000,0.9785,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.4990,1.0000,0.0065,0.0078,32.0625,0.0078,0.0065,0.0078,32.0625,0.0078,0.0065,0.0078,32.0625,0.0078,0.0065,0.0078,32.0625,0.0078,0.0065,0.0078,32.0625,0.0078
49,25,25,2.0000,3.0000,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0625,0.0078,0.0065,0.0030,32.0625,0.0078,0.0065,0.0030,32.0625,0.0078,0.0065,0.0030,32.0625,0.0078,0.0065,0.0030,32.0625,0.0078,0.0065,0.0030
50,26,26,4.0000,0.9785,8.0000,0.9077,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0065,0.0030,32.0664,0.0012,0.0065,0.0030,32.0664,0.0012,0.0065,0.0030,32.0664,0.0012,0.0065,0.0030,32.0664,0.0012,0.0065,0.0030,32.0664,0.0012
51,25,25,2.0000,3.0000,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0625,0.0078,0.0065,0.0030,32.0625,0.0078,0.0065,0.0030,32.0625,0.0078,0.0065,0.0030,32.0625,0.0078,0.0065,0.0030,32.0625,0.0078,0.0065,0.0030
52,27,27,4.0000,3.0000,8.0000,0.8296,0.0000,0.0000,-1.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0664,0.0012,2052.0000,0.0078,32.0664,0.0012,2052.0000,0.0078,32.0664,0.0012,2052.0000,0.0078,32.0664,0.0012,2052.0000,0.0078,32.0664,0.0012,2052.0000,0.0078
53,26,26,4.0000,0.9785,8.0000,0.9077,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0065,0.0030,32.0664,0.0012,0.0065,0.0030,32.0664,0.0012,0.0065,0.0030,32.0664,0.0012,0.0065,0.0030,32.0664,0.0012,0.0065,0.0030,32.0664,0.0012
54,25,25,2.0000,3.0000,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0625,0.0078,0.0065,0.0030,32.0625,0.0078,0.0065,0.0030,32.0625,0.0078,0.0065,0.0030,32.0625,0.0078,0.0065,0.0030,32.0625,0.0078,0.0065,0.0030
55,28,28,2.0000,5.0000,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.4990,0.0010,2052.0000,0.0078,2052.2500,0.0029,2052.0000,0.0078,2052.2500,0.0029,2052.0000,0.0078,2052.2500,0.0029,2052.0000,0.0078,2052.2500,0.0029,2052.0000,0.0078,2052.2500,0.0029
56,27,27,4.0000,3.0000,8.0000,0.8296,0.0000,0.0000,-1.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0664,0.0012,2052.0000,0.0078,32.0664,0.0012,2052.0000,0.0078,32.0664,0.0012,2052.0000,0.0078,32.0664,0.0012,2052.0000,0.0078,32.0664,0.0012,2052.0000,0.0078
57,28,28,2.0000,5.0000,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.4990,0.0010,2052.0000,0.0078,2052.2500,0.0029,2052.0000,0.0078,2052.2500,0.0029,2052.0000,0.0078,2052.2500,0.0029,2052.0000,0.0078,2052.2500,0.0029,2052.0000,0.0078,2052.2500,0.0029
58,29,29,4.0000,5.0000,8.0000,0.9067,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.0010,0.0010,2052.2500,0.0029,0.0065,0.0030,2052.2500,0.0029,0.0065,0.0030,2052.2500,0.0029,0.0065,0.0030,2052.2500,0.0029,0.0065,0.0030,2052.2500,0.0029,0.0065,0.0030
59,27,27,4.0000,3.0000,8.0000,0.8296,0.0000,0.0000,-1.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0664,0.0012,2052.0000,0.0078,32.0664,0.0012,2052.0000,0.0078,32.0664,0.0012,2052.0000,0.0078,32.0664,0.0012,2052.0000,0.0078,32.0664,0.0012,2052.0000,0.0078
60,30,30,-4.0000,0.9785,8.0000,0.9082,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.4990,1.0000,0.0065,0.0030,32.1914,0.0012,0.0065,0.0030,32.1914,0.0012,0.0065,0.0030,32.1914,0.0012,0.0065,0.0030,32.1914,0.0012,0.0065,0.0030,32.1914,0.0012
61,31,31,-4.0000,3.0000,8.0000,0.8291,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.4990,0.5000,32.1914,0.0012,0.0065,0.0078,32.1914,0.0012,0.0065,0.0078,32.1914,0.0012,0.0065,0.0078,32.1914,0.0012,0.0065,0.0078,32.1914,0.0012,0.0065,0.0078
62,32,32,-2.0000,0.9785,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0065,0.0078,32.1875,0.0078,0.0065,0.0078,32.1875,0.0078,0.0065,0.0078,32.1875,0.0078,0.0065,0.0078,32.1875,0.0078,0.0065,0.0078,32.1875,0.0078
63,31,31,-4.0000,3.0000,8.0000,0.8291,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.4990,0.5000,32.1914,0.0012,0.0065,0.0078,32.1914,0.0012,0.0065,0.0078,32.1914,0.0012,0.0065,0.0078,32.1914,0.0012,0.0065,0.0078,32.1914,0.0012,0.0065,0.0078
64,33,33,-2.0000,3.0000,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.0010,0.5000,32.1875,0.0078,2060.2500,0.0028,32.1875,0.0078,2060.2500,0.0028,32.1875,0.0078,2060.2500,0.0028,32.1875,0.0078,2060.2500,0.0028,32.1875,0.0078,2060.2500,0.0028
65,32,32,-2.0000,0.9785,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0065,0.0078,32.1875,0.0078,0.0065,0.0078,32.1875,0.0078,0.0065,0.0078,32.1875,0.0078,0.0065,0.0078,32.1875,0.0078,0.0065,0.0078,32.1875,0.0078
66,31,31,-4.0000,3.0000,8.0000,0.8291,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.4990,0.5000,32.1914,0.0012,0.0065,0.0078,32.1914,0.0012,0.0065,0.0078,32.1914,0.0012,0.0065,0.0078,32.1914,0.0012,0.0065,0.0078,32.1914,0.0012,0.0065,0.0078
67,34,34,-4.0000,5.0000,8.0000,0.9014,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.4990,0.0010,2060.2500,0.0028,2060.0000,0.0078,2060.2500,0.0028,2060.0000,0.0078,2060.2500,0.0028,2060.0000,0.0078,2060.2500,0.0028,2060.0000,0.0078,2060.2500,0.0028,2060.0000,0.0078
68,33,33,-2.0000,3.0000,8.0000,1.0000,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.0010,0.5000,32.1875,0.0078,2060.2500,0.0028,32.1875,0.0078,2060.2500,0.0028,32.1875,0.0078,2060.2500,0.0028,32.1875,0.0078,2060.2500,0.0028,32.1875,0.0078,2060.2500,0.0028
69,34,34,-4.0000,5.0000,8.0000,0.9014,0.0000,0.0000,-1.0000,0.0000,127,254,127,255,0.4990,0.0010,2060.2500,0.0028,2060.0000,0.0078,2060.2500,0.0028,2060.0000,0.0078,2060.2500,0.0028,2060.0000,0.0078,2060.2500,0.0028,2060.0000,0.0078,2060.2500,0.0028,2060.0000,0.0078
