IB Offset,Index,Index + Base,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 0,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 1,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 2,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 3,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 0,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 1,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 2,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 3,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 0,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 1,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 2,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 3,3 - TEXCOORD0 (R16G16_FLOAT) : Component 0,3 - TEXCOORD0 (R16G16_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 0,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 2,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 3,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 0,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 1,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 2,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 3,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 0,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 1,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 2,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 3,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 0,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 1,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 2,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 3,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 0,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 1,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 2,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 3
11,4,4,6.3516,-0.0000,-15.2344,0.9229,-0.5879,-0.0000,0.8091,0.0000,127,253,127,255,-0.9990,1.1250,-0.0000,0.0035,-10.7672,0.0034,-0.0000,0.0035,-10.7672,0.0034,-0.0000,0.0035,-10.7672,0.0034,-0.0000,0.0035,-10.7672,0.0034,-0.0000,0.0035,-10.7672,0.0034
12,6,6,4.6172,-0.0000,-15.8984,0.9468,-0.1578,0.0000,0.9873,0.0000,127,255,127,255,-0.9990,1.1250,-0.0000,0.0045,-10.7668,0.0026,-0.0000,0.0045,-10.7668,0.0026,-0.0000,0.0045,-10.7668,0.0026,-0.0000,0.0045,-10.7668,0.0026,-0.0000,0.0045,-10.7668,0.0026
13,7,7,4.6172,-2.5859,-15.8984,0.8945,-0.1578,0.0000,0.9873,0.0000,127,255,127,255,-0.9990,1.7715,-10.7668,0.0026,-0.0000,0.0038,-10.7668,0.0026,-0.0000,0.0038,-10.7668,0.0026,-0.0000,0.0038,-10.7668,0.0026,-0.0000,0.0038,-10.7668,0.0026,-0.0000,0.0038
14,8,8,5.2344,-0.0000,-15.8047,0.9336,-0.3098,0.0000,0.9507,0.0000,127,254,127,255,-0.8359,1.1250,-0.0000,0.0038,-10.7669,0.0028,-0.0000,0.0038,-10.7669,0.0028,-0.0000,0.0038,-10.7669,0.0028,-0.0000,0.0038,-10.7669,0.0028,-0.0000,0.0038,-10.7669,0.0028
15,7,7,4.6172,-2.5859,-15.8984,0.8945,-0.1578,0.0000,0.9873,0.0000,127,255,127,255,-0.9990,1.7715,-10.7668,0.0026,-0.0000,0.0038,-10.7668,0.0026,-0.0000,0.0038,-10.7668,0.0026,-0.0000,0.0038,-10.7668,0.0026,-0.0000,0.0038,-10.7668,0.0026,-0.0000,0.0038
16,9,9,5.2344,-2.5859,-15.8047,0.9019,-0.3098,0.0000,0.9507,0.0000,127,254,127,255,-0.8359,1.7715,-10.7669,0.0028,-10.7672,0.0034,-10.7669,0.0028,-10.7672,0.0034,-10.7669,0.0028,-10.7672,0.0034,-10.7669,0.0028,-10.7672,0.0034,-10.7669,0.0028,-10.7672,0.0034
17,8,8,5.2344,-0.0000,-15.8047,0.9336,-0.3098,0.0000,0.9507,0.0000,127,254,127,255,-0.8359,1.1250,-0.0000,0.0038,-10.7669,0.0028,-0.0000,0.0038,-10.7669,0.0028,-0.0000,0.0038,-10.7669,0.0028,-0.0000,0.0038,-10.7669,0.0028,-0.0000,0.0038,-10.7669,0.0028
18,8,8,5.2344,-0.0000,-15.8047,0.9336,-0.3098,0.0000,0.9507,0.0000,127,254,127,255,-0.8359,1.1250,-0.0000,0.0038,-10.7669,0.0028,-0.0000,0.0038,-10.7669,0.0028,-0.0000,0.0038,-10.7669,0.0028,-0.0000,0.0038,-10.7669,0.0028,-0.0000,0.0038,-10.7669,0.0028
19,9,9,5.2344,-2.5859,-15.8047,0.9019,-0.3098,0.0000,0.9507,0.0000,127,254,127,255,-0.8359,1.7715,-10.7669,0.0028,-10.7672,0.0034,-10.7669,0.0028,-10.7672,0.0034,-10.7669,0.0028,-10.7672,0.0034,-10.7669,0.0028,-10.7672,0.0034,-10.7669,0.0028,-10.7672,0.0034
20,10,10,6.3516,-2.5859,-15.2344,0.9219,-0.5879,-0.0000,0.8091,0.0000,127,253,127,255,-0.5010,1.7715,-10.7672,0.0034,-0.0000,0.0035,-10.7672,0.0034,-0.0000,0.0035,-10.7672,0.0034,-0.0000,0.0035,-10.7672,0.0034,-0.0000,0.0035,-10.7672,0.0034,-0.0000,0.0035
21,11,11,6.3516,-0.0000,-15.2344,0.9229,-0.5879,-0.0000,0.8091,0.0000,127,253,127,255,-0.5010,1.1250,-0.0000,0.0035,-128.2656,0.0029,-0.0000,0.0035,-128.2656,0.0029,-0.0000,0.0035,-128.2656,0.0029,-0.0000,0.0035,-128.2656,0.0029,-0.0000,0.0035,-128.2656,0.0029
22,8,8,5.2344,-0.0000,-15.8047,0.9336,-0.3098,0.0000,0.9507,0.0000,127,254,127,255,-0.8359,1.1250,-0.0000,0.0038,-10.7669,0.0028,-0.0000,0.0038,-10.7669,0.0028,-0.0000,0.0038,-10.7669,0.0028,-0.0000,0.0038,-10.7669,0.0028,-0.0000,0.0038,-10.7669,0.0028
23,10,10,6.3516,-2.5859,-15.2344,0.9219,-0.5879,-0.0000,0.8091,0.0000,127,253,127,255,-0.5010,1.7715,-10.7672,0.0034,-0.0000,0.0035,-10.7672,0.0034,-0.0000,0.0035,-10.7672,0.0034,-0.0000,0.0035,-10.7672,0.0034,-0.0000,0.0035,-10.7672,0.0034,-0.0000,0.0035
24,12,12,4.0000,-3.5000,-16.0000,0.9033,0.0000,0.0000,1.0000,0.0000,127,255,127,255,-0.6631,2.0000,-128.2656,0.0029,-10.7666,0.0023,-128.2656,0.0029,-10.7666,0.0023,-128.2656,0.0029,-10.7666,0.0023,-128.2656,0.0029,-10.7666,0.0023,-128.2656,0.0029,-10.7666,0.0023
25,13,13,4.0000,-2.5859,-16.0000,0.8872,-0.0396,0.0000,0.9990,0.0000,127,255,127,255,-0.6631,1.7715,-10.7666,0.0023,-128.2554,0.0007,-10.7666,0.0023,-128.2554,0.0007,-10.7666,0.0023,-128.2554,0.0007,-10.7666,0.0023,-128.2554,0.0007,-10.7666,0.0023,-128.2554,0.0007
26,14,14,2.6934,-3.5000,-16.0000,0.7710,0.0000,0.0000,1.0000,0.0000,127,255,127,255,-0.9990,2.0000,-128.2554,0.0007,-0.0000,0.0008,-128.2554,0.0007,-0.0000,0.0008,-128.2554,0.0007,-0.0000,0.0008,-128.2554,0.0007,-0.0000,0.0008,-128.2554,0.0007,-0.0000,0.0008
27,15,15,2.6934,-0.0000,-16.0000,0.7847,0.0000,0.0000,1.0000,0.0000,127,255,127,255,-0.9990,1.1250,-0.0000,0.0008,-0.0000,0.0053,-0.0000,0.0008,-0.0000,0.0053,-0.0000,0.0008,-0.0000,0.0053,-0.0000,0.0008,-0.0000,0.0053,-0.0000,0.0008,-0.0000,0.0053
28,14,14,2.6934,-3.5000,-16.0000,0.7710,0.0000,0.0000,1.0000,0.0000,127,255,127,255,-0.9990,2.0000,-128.2554,0.0007,-0.0000,0.0008,-128.2554,0.0007,-0.0000,0.0008,-128.2554,0.0007,-0.0000,0.0008,-128.2554,0.0007,-0.0000,0.0008,-128.2554,0.0007,-0.0000,0.0008
29,13,13,4.0000,-2.5859,-16.0000,0.8872,-0.0396,0.0000,0.9990,0.0000,127,255,127,255,-0.6631,1.7715,-10.7666,0.0023,-128.2554,0.0007,-10.7666,0.0023,-128.2554,0.0007,-10.7666,0.0023,-128.2554,0.0007,-10.7666,0.0023,-128.2554,0.0007,-10.7666,0.0023,-128.2554,0.0007
30,16,16,4.0000,-0.0000,-16.0000,0.9600,-0.0792,0.0000,0.9971,0.0000,127,254,127,255,-0.6631,1.1250,-0.0000,0.0053,-10.7668,0.0026,-0.0000,0.0053,-10.7668,0.0026,-0.0000,0.0053,-10.7668,0.0026,-0.0000,0.0053,-10.7668,0.0026,-0.0000,0.0053,-10.7668,0.0026
31,15,15,2.6934,-0.0000,-16.0000,0.7847,0.0000,0.0000,1.0000,0.0000,127,255,127,255,-0.9990,1.1250,-0.0000,0.0008,-0.0000,0.0053,-0.0000,0.0008,-0.0000,0.0053,-0.0000,0.0008,-0.0000,0.0053,-0.0000,0.0008,-0.0000,0.0053,-0.0000,0.0008,-0.0000,0.0053
32,13,13,4.0000,-2.5859,-16.0000,0.8872,-0.0396,0.0000,0.9990,0.0000,127,255,127,255,-0.6631,1.7715,-10.7666,0.0023,-128.2554,0.0007,-10.7666,0.0023,-128.2554,0.0007,-10.7666,0.0023,-128.2554,0.0007,-10.7666,0.0023,-128.2554,0.0007,-10.7666,0.0023,-128.2554,0.0007
33,13,13,4.0000,-2.5859,-16.0000,0.8872,-0.0396,0.0000,0.9990,0.0000,127,255,127,255,-0.6631,1.7715,-10.7666,0.0023,-128.2554,0.0007,-10.7666,0.0023,-128.2554,0.0007,-10.7666,0.0023,-128.2554,0.0007,-10.7666,0.0023,-128.2554,0.0007,-10.7666,0.0023,-128.2554,0.0007
34,17,17,4.6172,-2.5859,-15.8984,0.8945,-0.1578,0.0000,0.9873,0.0000,127,255,127,255,-0.5010,1.7715,-10.7668,0.0026,-0.0000,0.0045,-10.7668,0.0026,-0.0000,0.0045,-10.7668,0.0026,-0.0000,0.0045,-10.7668,0.0026,-0.0000,0.0045,-10.7668,0.0026,-0.0000,0.0045
35,16,16,4.0000,-0.0000,-16.0000,0.9600,-0.0792,0.0000,0.9971,0.0000,127,254,127,255,-0.6631,1.1250,-0.0000,0.0053,-10.7668,0.0026,-0.0000,0.0053,-10.7668,0.0026,-0.0000,0.0053,-10.7668,0.0026,-0.0000,0.0053,-10.7668,0.0026,-0.0000,0.0053,-10.7668,0.0026
36,17,17,4.6172,-2.5859,-15.8984,0.8945,-0.1578,0.0000,0.9873,0.0000,127,255,127,255,-0.5010,1.7715,-10.7668,0.0026,-0.0000,0.0045,-10.7668,0.0026,-0.0000,0.0045,-10.7668,0.0026,-0.0000,0.0045,-10.7668,0.0026,-0.0000,0.0045,-10.7668,0.0026,-0.0000,0.0045
37,18,18,4.6172,-0.0000,-15.8984,0.9468,-0.1578,0.0000,0.9873,0.0000,127,255,127,255,-0.5010,1.1250,-0.0000,0.0045,-0.0000,0.0008,-0.0000,0.0045,-0.0000,0.0008,-0.0000,0.0045,-0.0000,0.0008,-0.0000,0.0045,-0.0000,0.0008,-0.0000,0.0045,-0.0000,0.0008
38,16,16,4.0000,-0.0000,-16.0000,0.9600,-0.0792,0.0000,0.9971,0.0000,127,254,127,255,-0.6631,1.1250,-0.0000,0.0053,-10.7668,0.0026,-0.0000,0.0053,-10.7668,0.0026,-0.0000,0.0053,-10.7668,0.0026,-0.0000,0.0053,-10.7668,0.0026,-0.0000,0.0053,-10.7668,0.0026
39,19,19,-2.6934,-0.0000,-16.0000,0.7905,0.0000,0.0000,1.0000,0.0000,127,255,127,255,-0.9990,1.1250,-0.0000,0.0008,-128.7554,0.0008,-0.0000,0.0008,-128.7554,0.0008,-0.0000,0.0008,-128.7554,0.0008,-0.0000,0.0008,-128.7554,0.0008,-0.0000,0.0008,-128.7554,0.0008
40,20,20,-2.6934,-3.5000,-16.0000,0.7861,0.0000,0.0000,1.0000,0.0000,127,255,127,255,-0.9990,2.0000,-128.7554,0.0008,-128.7404,0.0002,-128.7554,0.0008,-128.7404,0.0002,-128.7554,0.0008,-128.7404,0.0002,-128.7554,0.0008,-128.7404,0.0002,-128.7554,0.0008,-128.7404,0.0002
41,21,21,-1.3857,-3.5000,-16.0000,0.6426,0.0000,0.0000,1.0000,0.0000,127,213,127,255,-0.6631,2.0000,-128.7404,0.0002,-0.0000,0.0001,-128.7404,0.0002,-0.0000,0.0001,-128.7404,0.0002,-0.0000,0.0001,-128.7404,0.0002,-0.0000,0.0001,-128.7404,0.0002,-0.0000,0.0001
42,22,22,-1.3857,-0.0000,-16.0000,0.6309,0.0000,0.0000,1.0000,0.0000,127,213,127,255,-0.6631,1.1250,-0.0000,0.0001,-128.7656,0.0037,-0.0000,0.0001,-128.7656,0.0037,-0.0000,0.0001,-128.7656,0.0037,-0.0000,0.0001,-128.7656,0.0037,-0.0000,0.0001,-128.7656,0.0037
43,19,19,-2.6934,-0.0000,-16.0000,0.7905,0.0000,0.0000,1.0000,0.0000,127,255,127,255,-0.9990,1.1250,-0.0000,0.0008,-128.7554,0.0008,-0.0000,0.0008,-128.7554,0.0008,-0.0000,0.0008,-128.7554,0.0008,-0.0000,0.0008,-128.7554,0.0008,-0.0000,0.0008,-128.7554,0.0008
44,21,21,-1.3857,-3.5000,-16.0000,0.6426,0.0000,0.0000,1.0000,0.0000,127,213,127,255,-0.6631,2.0000,-128.7404,0.0002,-0.0000,0.0001,-128.7404,0.0002,-0.0000,0.0001,-128.7404,0.0002,-0.0000,0.0001,-128.7404,0.0002,-0.0000,0.0001,-128.7404,0.0002,-0.0000,0.0001
45,23,23,-4.0000,-3.5000,-16.0000,0.9297,0.0000,0.0000,1.0000,0.0000,127,255,127,255,-0.8359,2.0000,-128.7656,0.0037,-128.7554,0.0008,-128.7656,0.0037,-128.7554,0.0008,-128.7656,0.0037,-128.7554,0.0008,-128.7656,0.0037,-128.7554,0.0008,-128.7656,0.0037,-128.7554,0.0008
46,24,24,-2.6934,-3.5000,-16.0000,0.7861,0.0000,0.0000,1.0000,0.0000,127,255,127,255,-0.5010,2.0000,-128.7554,0.0008,-10.7979,0.0022,-128.7554,0.0008,-10.7979,0.0022,-128.7554,0.0008,-10.7979,0.0022,-128.7554,0.0008,-10.7979,0.0022,-128.7554,0.0008,-10.7979,0.0022
47,25,25,-4.0000,-2.5859,-16.0000,0.8818,0.0396,0.0000,0.9990,0.0000,127,254,127,255,-0.8359,1.7715,-10.7979,0.0022,-0.0000,0.0008,-10.7979,0.0022,-0.0000,0.0008,-10.7979,0.0022,-0.0000,0.0008,-10.7979,0.0022,-0.0000,0.0008,-10.7979,0.0022,-0.0000,0.0008
48,24,24,-2.6934,-3.5000,-16.0000,0.7861,0.0000,0.0000,1.0000,0.0000,127,255,127,255,-0.5010,2.0000,-128.7554,0.0008,-10.7979,0.0022,-128.7554,0.0008,-10.7979,0.0022,-128.7554,0.0008,-10.7979,0.0022,-128.7554,0.0008,-10.7979,0.0022,-128.7554,0.0008,-10.7979,0.0022
49,26,26,-2.6934,-0.0000,-16.0000,0.7905,0.0000,0.0000,1.0000,0.0000,127,255,127,255,-0.5010,1.1250,-0.0000,0.0008,-0.0000,0.0047,-0.0000,0.0008,-0.0000,0.0047,-0.0000,0.0008,-0.0000,0.0047,-0.0000,0.0008,-0.0000,0.0047,-0.0000,0.0008,-0.0000,0.0047
50,25,25,-4.0000,-2.5859,-16.0000,0.8818,0.0396,0.0000,0.9990,0.0000,127,254,127,255,-0.8359,1.7715,-10.7979,0.0022,-0.0000,0.0008,-10.7979,0.0022,-0.0000,0.0008,-10.7979,0.0022,-0.0000,0.0008,-10.7979,0.0022,-0.0000,0.0008,-10.7979,0.0022,-0.0000,0.0008
51,25,25,-4.0000,-2.5859,-16.0000,0.8818,0.0396,0.0000,0.9990,0.0000,127,254,127,255,-0.8359,1.7715,-10.7979,0.0022,-0.0000,0.0008,-10.7979,0.0022,-0.0000,0.0008,-10.7979,0.0022,-0.0000,0.0008,-10.7979,0.0022,-0.0000,0.0008,-10.7979,0.0022,-0.0000,0.0008
52,26,26,-2.6934,-0.0000,-16.0000,0.7905,0.0000,0.0000,1.0000,0.0000,127,255,127,255,-0.5010,1.1250,-0.0000,0.0008,-0.0000,0.0047,-0.0000,0.0008,-0.0000,0.0047,-0.0000,0.0008,-0.0000,0.0047,-0.0000,0.0008,-0.0000,0.0047,-0.0000,0.0008,-0.0000,0.0047
53,27,27,-4.0000,-0.0000,-16.0000,0.9497,0.0792,0.0000,0.9971,0.0000,127,254,127,255,-0.8359,1.1250,-0.0000,0.0047,-10.7980,0.0024,-0.0000,0.0047,-10.7980,0.0024,-0.0000,0.0047,-10.7980,0.0024,-0.0000,0.0047,-10.7980,0.0024,-0.0000,0.0047,-10.7980,0.0024
54,28,28,-4.6172,-2.5859,-15.8984,0.8877,0.1578,0.0000,0.9873,0.0000,127,255,127,255,-0.9990,1.7715,-10.7980,0.0024,-0.0000,0.0044,-10.7980,0.0024,-0.0000,0.0044,-10.7980,0.0024,-0.0000,0.0044,-10.7980,0.0024,-0.0000,0.0044,-10.7980,0.0024,-0.0000,0.0044
55,25,25,-4.0000,-2.5859,-16.0000,0.8818,0.0396,0.0000,0.9990,0.0000,127,254,127,255,-0.8359,1.7715,-10.7979,0.0022,-0.0000,0.0008,-10.7979,0.0022,-0.0000,0.0008,-10.7979,0.0022,-0.0000,0.0008,-10.7979,0.0022,-0.0000,0.0008,-10.7979,0.0022,-0.0000,0.0008
56,27,27,-4.0000,-0.0000,-16.0000,0.9497,0.0792,0.0000,0.9971,0.0000,127,254,127,255,-0.8359,1.1250,-0.0000,0.0047,-10.7980,0.0024,-0.0000,0.0047,-10.7980,0.0024,-0.0000,0.0047,-10.7980,0.0024,-0.0000,0.0047,-10.7980,0.0024,-0.0000,0.0047,-10.7980,0.0024
57,29,29,-4.6172,-0.0000,-15.8984,0.9443,0.1578,0.0000,0.9873,0.0000,127,255,127,255,-0.9990,1.1250,-0.0000,0.0044,-10.7987,0.0052,-0.0000,0.0044,-10.7987,0.0052,-0.0000,0.0044,-10.7987,0.0052,-0.0000,0.0044,-10.7987,0.0052,-0.0000,0.0044,-10.7987,0.0052
58,28,28,-4.6172,-2.5859,-15.8984,0.8877,0.1578,0.0000,0.9873,0.0000,127,255,127,255,-0.9990,1.7715,-10.7980,0.0024,-0.0000,0.0044,-10.7980,0.0024,-0.0000,0.0044,-10.7980,0.0024,-0.0000,0.0044,-10.7980,0.0024,-0.0000,0.0044,-10.7980,0.0024,-0.0000,0.0044
59,27,27,-4.0000,-0.0000,-16.0000,0.9497,0.0792,0.0000,0.9971,0.0000,127,254,127,255,-0.8359,1.1250,-0.0000,0.0047,-10.7980,0.0024,-0.0000,0.0047,-10.7980,0.0024,-0.0000,0.0047,-10.7980,0.0024,-0.0000,0.0047,-10.7980,0.0024,-0.0000,0.0047,-10.7980,0.0024
60,30,30,-7.4531,-2.5859,-13.7891,0.9570,0.9302,0.0000,0.3667,0.0000,127,255,127,0,-0.4990,1.7715,-10.7987,0.0052,-0.0000,0.0044,-10.7987,0.0052,-0.0000,0.0044,-10.7987,0.0052,-0.0000,0.0044,-10.7987,0.0052,-0.0000,0.0044,-10.7987,0.0052,-0.0000,0.0044
61,31,31,-7.4531,-0.0000,-13.7891,0.9453,0.9302,0.0000,0.3667,0.0000,127,255,127,0,-0.4990,1.1250,-0.0000,0.0044,-10.7987,0.0064,-0.0000,0.0044,-10.7987,0.0064,-0.0000,0.0044,-10.7987,0.0064,-0.0000,0.0044,-10.7987,0.0064,-0.0000,0.0044,-10.7987,0.0064
62,32,32,-7.6719,-2.5859,-13.2344,0.9775,0.9614,0.0000,0.2754,0.0000,127,254,127,0,-0.3477,1.7715,-10.7987,0.0064,-0.0000,0.0059,-10.7987,0.0064,-0.0000,0.0059,-10.7987,0.0064,-0.0000,0.0059,-10.7987,0.0064,-0.0000,0.0059,-10.7987,0.0064,-0.0000,0.0059
63,31,31,-7.4531,-0.0000,-13.7891,0.9453,0.9302,0.0000,0.3667,0.0000,127,255,127,0,-0.4990,1.1250,-0.0000,0.0044,-10.7987,0.0064,-0.0000,0.0044,-10.7987,0.0064,-0.0000,0.0044,-10.7987,0.0064,-0.0000,0.0044,-10.7987,0.0064,-0.0000,0.0044,-10.7987,0.0064
64,33,33,-7.6719,-0.0000,-13.2344,0.9683,0.9614,0.0000,0.2754,0.0000,127,254,127,0,-0.3477,1.1250,-0.0000,0.0059,-0.0000,0.0071,-0.0000,0.0059,-0.0000,0.0071,-0.0000,0.0059,-0.0000,0.0071,-0.0000,0.0059,-0.0000,0.0071,-0.0000,0.0059,-0.0000,0.0071
65,32,32,-7.6719,-2.5859,-13.2344,0.9775,0.9614,0.0000,0.2754,0.0000,127,254,127,0,-0.3477,1.7715,-10.7987,0.0064,-0.0000,0.0059,-10.7987,0.0064,-0.0000,0.0059,-10.7987,0.0064,-0.0000,0.0059,-10.7987,0.0064,-0.0000,0.0059,-10.7987,0.0064,-0.0000,0.0059
