IB Offset,Index,Index + Base,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 0,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 1,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 2,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 3,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 0,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 1,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 2,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 3,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 0,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 1,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 2,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 3,3 - TEXCOORD0 (R16G16_FLOAT) : Component 0,3 - TEXCOORD0 (R16G16_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 0,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 2,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 3,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 0,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 1,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 2,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 3,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 0,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 1,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 2,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 3,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 0,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 1,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 2,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 3,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 0,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 1,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 2,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 3
23,9,9,20.0000,3.0000,-4.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.9990,0.5000,32.0752,0.0079,2052.8125,0.0079,32.0752,0.0079,2052.8125,0.0079,32.0752,0.0079,2052.8125,0.0079,32.0752,0.0079,2052.8125,0.0079,32.0752,0.0079,2052.8125,0.0079
24,12,12,20.0000,0.9785,0.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,1.0000,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078
25,13,13,20.0000,3.0000,0.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0752,0.0078,0.0065,0.0079,32.0752,0.0078,0.0065,0.0079,32.0752,0.0078,0.0065,0.0079,32.0752,0.0078,0.0065,0.0079,32.0752,0.0078,0.0065,0.0079
26,14,14,20.0000,0.9785,-2.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0065,0.0079,32.0752,0.0079,0.0065,0.0079,32.0752,0.0079,0.0065,0.0079,32.0752,0.0079,0.0065,0.0079,32.0752,0.0079,0.0065,0.0079,32.0752,0.0079
27,13,13,20.0000,3.0000,0.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0752,0.0078,0.0065,0.0079,32.0752,0.0078,0.0065,0.0079,32.0752,0.0078,0.0065,0.0079,32.0752,0.0078,0.0065,0.0079,32.0752,0.0078,0.0065,0.0079
28,15,15,20.0000,3.0000,-2.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0752,0.0079,2052.8125,0.0078,32.0752,0.0079,2052.8125,0.0078,32.0752,0.0079,2052.8125,0.0078,32.0752,0.0079,2052.8125,0.0078,32.0752,0.0079,2052.8125,0.0078
29,14,14,20.0000,0.9785,-2.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0065,0.0079,32.0752,0.0079,0.0065,0.0079,32.0752,0.0079,0.0065,0.0079,32.0752,0.0079,0.0065,0.0079,32.0752,0.0079,0.0065,0.0079,32.0752,0.0079
30,13,13,20.0000,3.0000,0.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0752,0.0078,0.0065,0.0079,32.0752,0.0078,0.0065,0.0079,32.0752,0.0078,0.0065,0.0079,32.0752,0.0078,0.0065,0.0079,32.0752,0.0078,0.0065,0.0079
31,16,16,20.0000,5.0000,0.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,0.0010,2052.8125,0.0078,2052.8125,0.0079,2052.8125,0.0078,2052.8125,0.0079,2052.8125,0.0078,2052.8125,0.0079,2052.8125,0.0078,2052.8125,0.0079,2052.8125,0.0078,2052.8125,0.0079
32,15,15,20.0000,3.0000,-2.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0752,0.0079,2052.8125,0.0078,32.0752,0.0079,2052.8125,0.0078,32.0752,0.0079,2052.8125,0.0078,32.0752,0.0079,2052.8125,0.0078,32.0752,0.0079,2052.8125,0.0078
33,16,16,20.0000,5.0000,0.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,0.0010,2052.8125,0.0078,2052.8125,0.0079,2052.8125,0.0078,2052.8125,0.0079,2052.8125,0.0078,2052.8125,0.0079,2052.8125,0.0078,2052.8125,0.0079,2052.8125,0.0078,2052.8125,0.0079
34,17,17,20.0000,5.0000,-2.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,0.0010,2052.8125,0.0079,0.0065,0.0078,2052.8125,0.0079,0.0065,0.0078,2052.8125,0.0079,0.0065,0.0078,2052.8125,0.0079,0.0065,0.0078,2052.8125,0.0079,0.0065,0.0078
35,15,15,20.0000,3.0000,-2.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0752,0.0079,2052.8125,0.0078,32.0752,0.0079,2052.8125,0.0078,32.0752,0.0079,2052.8125,0.0078,32.0752,0.0079,2052.8125,0.0078,32.0752,0.0079,2052.8125,0.0078
36,18,18,20.0000,0.9785,2.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,1.0000,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078
37,19,19,20.0000,3.0000,2.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078
38,20,20,20.0000,0.9785,0.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078
39,19,19,20.0000,3.0000,2.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078
40,21,21,20.0000,3.0000,0.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078
41,20,20,20.0000,0.9785,0.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078
42,19,19,20.0000,3.0000,2.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078
43,22,22,20.0000,5.0000,2.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,0.0010,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078
44,21,21,20.0000,3.0000,0.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078
45,22,22,20.0000,5.0000,2.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,0.0010,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078
46,23,23,20.0000,5.0000,0.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,0.0010,2052.8125,0.0078,0.0065,0.0078,2052.8125,0.0078,0.0065,0.0078,2052.8125,0.0078,0.0065,0.0078,2052.8125,0.0078,0.0065,0.0078,2052.8125,0.0078,0.0065,0.0078
47,21,21,20.0000,3.0000,0.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078
48,24,24,20.0000,0.9785,4.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,0,-0.0010,1.0000,0.0065,0.0078,0.0065,0.0078,0.0065,0.0078,0.0065,0.0078,0.0065,0.0078,0.0065,0.0078,0.0065,0.0078,0.0065,0.0078,0.0065,0.0078,0.0065,0.0078
49,25,25,20.0000,0.9785,6.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,0,-0.4990,1.0000,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078
50,26,26,20.0000,3.0000,4.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,0,-0.0010,0.5000,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078
51,25,25,20.0000,0.9785,6.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,0,-0.4990,1.0000,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078
52,27,27,20.0000,3.0000,6.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,0,-0.4990,0.5000,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078
53,26,26,20.0000,3.0000,4.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,0,-0.0010,0.5000,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078
54,26,26,20.0000,3.0000,4.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,0,-0.0010,0.5000,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078,32.0752,0.0078
55,27,27,20.0000,3.0000,6.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,0,-0.4990,0.5000,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078
56,28,28,20.0000,5.0000,4.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,0,-0.0010,0.0010,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078
57,27,27,20.0000,3.0000,6.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,0,-0.4990,0.5000,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078
58,29,29,20.0000,5.0000,6.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,0,-0.4990,0.0010,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078
59,28,28,20.0000,5.0000,4.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,0,-0.0010,0.0010,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078
60,30,30,20.0000,3.0000,2.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.5010,0.5000,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078
61,31,31,20.0000,0.9785,2.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.5010,1.0000,0.0065,0.0078,0.0065,0.0078,0.0065,0.0078,0.0065,0.0078,0.0065,0.0078,0.0065,0.0078,0.0065,0.0078,0.0065,0.0078,0.0065,0.0078,0.0065,0.0078
62,32,32,20.0000,0.9785,4.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.9990,1.0000,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078
63,33,33,20.0000,3.0000,4.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.9990,0.5000,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078
64,30,30,20.0000,3.0000,2.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.5010,0.5000,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078
65,32,32,20.0000,0.9785,4.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.9990,1.0000,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078
66,34,34,20.0000,5.0000,2.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.5010,0.0010,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078,2052.8125,0.0078
67,30,30,20.0000,3.0000,2.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.5010,0.5000,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078,32.0752,0.0078,0.0065,0.0078
68,33,33,20.0000,3.0000,4.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.9990,0.5000,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078,32.0752,0.0078,2052.8125,0.0078
