IB Offset,Index,Index + Base,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 0,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 1,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 2,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 3,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 0,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 1,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 2,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 3,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 0,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 1,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 2,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 3,3 - TEXCOORD0 (R16G16_FLOAT) : Component 0,3 - TEXCOORD0 (R16G16_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 0,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 2,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 3,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 0,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 1,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 2,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 3,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 0,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 1,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 2,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 3,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 0,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 1,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 2,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 3,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 0,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 1,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 2,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 3
10,10,10,1.0000,3.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0586,0.0079,0.0065,0.0079,32.0586,0.0079,0.0065,0.0079,32.0586,0.0079,0.0065,0.0079,32.0586,0.0079,0.0065,0.0079,32.0586,0.0079,0.0065,0.0079
11,11,11,0.0000,0.9785,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.2500,1.0000,0.0065,0.0079,32.0000,0.0079,0.0065,0.0079,32.0000,0.0079,0.0065,0.0079,32.0000,0.0079,0.0065,0.0079,32.0000,0.0079,0.0065,0.0079,32.0000,0.0079
12,10,10,1.0000,3.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0586,0.0079,0.0065,0.0079,32.0586,0.0079,0.0065,0.0079,32.0586,0.0079,0.0065,0.0079,32.0586,0.0079,0.0065,0.0079,32.0586,0.0079,0.0065,0.0079
13,12,12,0.0000,3.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.2500,0.5000,32.0000,0.0079,2051.7500,0.0079,32.0000,0.0079,2051.7500,0.0079,32.0000,0.0079,2051.7500,0.0079,32.0000,0.0079,2051.7500,0.0079,32.0000,0.0079,2051.7500,0.0079
14,11,11,0.0000,0.9785,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.2500,1.0000,0.0065,0.0079,32.0000,0.0079,0.0065,0.0079,32.0000,0.0079,0.0065,0.0079,32.0000,0.0079,0.0065,0.0079,32.0000,0.0079,0.0065,0.0079,32.0000,0.0079
15,12,12,0.0000,3.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.2500,0.5000,32.0000,0.0079,2051.7500,0.0079,32.0000,0.0079,2051.7500,0.0079,32.0000,0.0079,2051.7500,0.0079,32.0000,0.0079,2051.7500,0.0079,32.0000,0.0079,2051.7500,0.0079
16,10,10,1.0000,3.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0586,0.0079,0.0065,0.0079,32.0586,0.0079,0.0065,0.0079,32.0586,0.0079,0.0065,0.0079,32.0586,0.0079,0.0065,0.0079,32.0586,0.0079,0.0065,0.0079
17,13,13,1.0000,5.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.4990,0.0010,2051.7500,0.0079,2048.0000,0.0079,2051.7500,0.0079,2048.0000,0.0079,2051.7500,0.0079,2048.0000,0.0079,2051.7500,0.0079,2048.0000,0.0079,2051.7500,0.0079,2048.0000,0.0079
18,14,14,0.0000,5.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.2500,0.0010,2048.0000,0.0079,2051.7500,0.0079,2048.0000,0.0079,2051.7500,0.0079,2048.0000,0.0079,2051.7500,0.0079,2048.0000,0.0079,2051.7500,0.0079,2048.0000,0.0079,2051.7500,0.0079
19,12,12,0.0000,3.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.2500,0.5000,32.0000,0.0079,2051.7500,0.0079,32.0000,0.0079,2051.7500,0.0079,32.0000,0.0079,2051.7500,0.0079,32.0000,0.0079,2051.7500,0.0079,32.0000,0.0079,2051.7500,0.0079
20,13,13,1.0000,5.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.4990,0.0010,2051.7500,0.0079,2048.0000,0.0079,2051.7500,0.0079,2048.0000,0.0079,2051.7500,0.0079,2048.0000,0.0079,2051.7500,0.0079,2048.0000,0.0079,2051.7500,0.0079,2048.0000,0.0079
21,15,15,1.0000,5.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,0.0010,2051.7500,0.0079,32.0586,0.0079,2051.7500,0.0079,32.0586,0.0079,2051.7500,0.0079,32.0586,0.0079,2051.7500,0.0079,32.0586,0.0079,2051.7500,0.0079,32.0586,0.0079
22,16,16,1.0000,3.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0586,0.0079,2052.1250,0.0079,32.0586,0.0079,2052.1250,0.0079,32.0586,0.0079,2052.1250,0.0079,32.0586,0.0079,2052.1250,0.0079,32.0586,0.0079,2052.1250,0.0079
23,17,17,3.0000,5.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,0.0010,2052.1250,0.0079,32.0645,0.0079,2052.1250,0.0079,32.0645,0.0079,2052.1250,0.0079,32.0645,0.0079,2052.1250,0.0079,32.0645,0.0079,2052.1250,0.0079,32.0645,0.0079
24,16,16,1.0000,3.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0586,0.0079,2052.1250,0.0079,32.0586,0.0079,2052.1250,0.0079,32.0586,0.0079,2052.1250,0.0079,32.0586,0.0079,2052.1250,0.0079,32.0586,0.0079,2052.1250,0.0079
25,18,18,3.0000,3.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0645,0.0079,0.0065,0.0079,32.0645,0.0079,0.0065,0.0079,32.0645,0.0079,0.0065,0.0079,32.0645,0.0079,0.0065,0.0079,32.0645,0.0079,0.0065,0.0079
26,17,17,3.0000,5.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,0.0010,2052.1250,0.0079,32.0645,0.0079,2052.1250,0.0079,32.0645,0.0079,2052.1250,0.0079,32.0645,0.0079,2052.1250,0.0079,32.0645,0.0079,2052.1250,0.0079,32.0645,0.0079
27,18,18,3.0000,3.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0645,0.0079,0.0065,0.0079,32.0645,0.0079,0.0065,0.0079,32.0645,0.0079,0.0065,0.0079,32.0645,0.0079,0.0065,0.0079,32.0645,0.0079,0.0065,0.0079
28,16,16,1.0000,3.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0586,0.0079,2052.1250,0.0079,32.0586,0.0079,2052.1250,0.0079,32.0586,0.0079,2052.1250,0.0079,32.0586,0.0079,2052.1250,0.0079,32.0586,0.0079,2052.1250,0.0079
29,19,19,1.0000,0.9785,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079
30,20,20,3.0000,0.9785,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,1.0000,0.0065,0.0079,-0.1252,0.0079,0.0065,0.0079,-0.1252,0.0079,0.0065,0.0079,-0.1252,0.0079,0.0065,0.0079,-0.1252,0.0079,0.0065,0.0079,-0.1252,0.0079
31,18,18,3.0000,3.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0645,0.0079,0.0065,0.0079,32.0645,0.0079,0.0065,0.0079,32.0645,0.0079,0.0065,0.0079,32.0645,0.0079,0.0065,0.0079,32.0645,0.0079,0.0065,0.0079
32,19,19,1.0000,0.9785,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079
33,21,21,1.0000,-1.5000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,1.0000,-0.1252,0.0079,-0.1253,0.0079,-0.1252,0.0079,-0.1253,0.0079,-0.1252,0.0079,-0.1253,0.0079,-0.1252,0.0079,-0.1253,0.0079,-0.1252,0.0079,-0.1253,0.0079
34,22,22,3.0000,-1.5000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,1.0000,-0.1253,0.0079,0.0065,0.0079,-0.1253,0.0079,0.0065,0.0079,-0.1253,0.0079,0.0065,0.0079,-0.1253,0.0079,0.0065,0.0079,-0.1253,0.0079,0.0065,0.0079
35,23,23,3.0000,0.9785,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,0.3889,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079
36,24,24,1.0000,0.9785,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,0.3889,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079
37,21,21,1.0000,-1.5000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,1.0000,-0.1252,0.0079,-0.1253,0.0079,-0.1252,0.0079,-0.1253,0.0079,-0.1252,0.0079,-0.1253,0.0079,-0.1252,0.0079,-0.1253,0.0079,-0.1252,0.0079,-0.1253,0.0079
38,23,23,3.0000,0.9785,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,0.3889,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079
39,25,25,-1.0000,0.9785,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.0010,1.0000,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079
40,26,26,0.0000,0.9785,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.2500,1.0000,0.0065,0.0079,32.0000,0.0079,0.0065,0.0079,32.0000,0.0079,0.0065,0.0079,32.0000,0.0079,0.0065,0.0079,32.0000,0.0079,0.0065,0.0079,32.0000,0.0079
41,27,27,0.0000,3.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.2500,0.5000,32.0000,0.0079,32.1836,0.0079,32.0000,0.0079,32.1836,0.0079,32.0000,0.0079,32.1836,0.0079,32.0000,0.0079,32.1836,0.0079,32.0000,0.0079,32.1836,0.0079
42,28,28,-1.0000,3.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.0010,0.5000,32.1836,0.0079,2059.7500,0.0079,32.1836,0.0079,2059.7500,0.0079,32.1836,0.0079,2059.7500,0.0079,32.1836,0.0079,2059.7500,0.0079,32.1836,0.0079,2059.7500,0.0079
43,25,25,-1.0000,0.9785,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.0010,1.0000,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079
44,27,27,0.0000,3.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.2500,0.5000,32.0000,0.0079,32.1836,0.0079,32.0000,0.0079,32.1836,0.0079,32.0000,0.0079,32.1836,0.0079,32.0000,0.0079,32.1836,0.0079,32.0000,0.0079,32.1836,0.0079
45,29,29,-1.0000,5.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,-0.5010,0.0010,2059.7500,0.0079,2060.1250,0.0079,2059.7500,0.0079,2060.1250,0.0079,2059.7500,0.0079,2060.1250,0.0079,2059.7500,0.0079,2060.1250,0.0079,2059.7500,0.0079,2060.1250,0.0079
46,30,30,-3.0000,5.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,-0.9990,0.0010,2060.1250,0.0079,32.1895,0.0079,2060.1250,0.0079,32.1895,0.0079,2060.1250,0.0079,32.1895,0.0079,2060.1250,0.0079,32.1895,0.0079,2060.1250,0.0079,32.1895,0.0079
47,31,31,-3.0000,3.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,-0.9990,0.5000,32.1895,0.0079,32.1836,0.0079,32.1895,0.0079,32.1836,0.0079,32.1895,0.0079,32.1836,0.0079,32.1895,0.0079,32.1836,0.0079,32.1895,0.0079,32.1836,0.0079
48,32,32,-1.0000,3.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,-0.5010,0.5000,32.1836,0.0079,-0.1257,0.0079,32.1836,0.0079,-0.1257,0.0079,32.1836,0.0079,-0.1257,0.0079,32.1836,0.0079,-0.1257,0.0079,32.1836,0.0079,-0.1257,0.0079
49,29,29,-1.0000,5.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,-0.5010,0.0010,2059.7500,0.0079,2060.1250,0.0079,2059.7500,0.0079,2060.1250,0.0079,2059.7500,0.0079,2060.1250,0.0079,2059.7500,0.0079,2060.1250,0.0079,2059.7500,0.0079,2060.1250,0.0079
50,31,31,-3.0000,3.0000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,-0.9990,0.5000,32.1895,0.0079,32.1836,0.0079,32.1895,0.0079,32.1836,0.0079,32.1895,0.0079,32.1836,0.0079,32.1895,0.0079,32.1836,0.0079,32.1895,0.0079,32.1836,0.0079
51,33,33,-1.0000,-1.5000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,1.0000,-0.1257,0.0079,-0.1250,0.0079,-0.1257,0.0079,-0.1250,0.0079,-0.1257,0.0079,-0.1250,0.0079,-0.1257,0.0079,-0.1250,0.0079,-0.1257,0.0079,-0.1250,0.0079
52,34,34,0.0000,-1.5000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.2500,1.0000,-0.1250,0.0079,0.0065,0.0079,-0.1250,0.0079,0.0065,0.0079,-0.1250,0.0079,0.0065,0.0079,-0.1250,0.0079,0.0065,0.0079,-0.1250,0.0079,0.0065,0.0079
53,35,35,0.0000,0.9785,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.2500,0.3889,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079
54,36,36,-1.0000,0.9785,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,0.3889,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079
55,33,33,-1.0000,-1.5000,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,1.0000,-0.1257,0.0079,-0.1250,0.0079,-0.1257,0.0079,-0.1250,0.0079,-0.1257,0.0079,-0.1250,0.0079,-0.1257,0.0079,-0.1250,0.0079,-0.1257,0.0079,-0.1250,0.0079
56,35,35,0.0000,0.9785,-16.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.2500,0.3889,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079
57,37,37,4.0000,0.9785,-14.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,-0.4990,0.3889,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079
58,38,38,4.0000,0.9785,-15.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,235,127,255,-0.8115,0.3889,0.0065,0.0079,-0.1253,0.0079,0.0065,0.0079,-0.1253,0.0079,0.0065,0.0079,-0.1253,0.0079,0.0065,0.0079,-0.1253,0.0079,0.0065,0.0079,-0.1253,0.0079
59,39,39,4.0000,-1.5000,-15.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,235,127,255,-0.8115,1.0000,-0.1253,0.0079,-0.1253,0.0079,-0.1253,0.0079,-0.1253,0.0079,-0.1253,0.0079,-0.1253,0.0079,-0.1253,0.0079,-0.1253,0.0079,-0.1253,0.0079,-0.1253,0.0079
60,40,40,4.0000,-1.5000,-14.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,-0.4990,1.0000,-0.1253,0.0079,0.0065,0.0079,-0.1253,0.0079,0.0065,0.0079,-0.1253,0.0079,0.0065,0.0079,-0.1253,0.0079,0.0065,0.0079,-0.1253,0.0079,0.0065,0.0079
61,37,37,4.0000,0.9785,-14.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,-0.4990,0.3889,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079,0.0065,0.0079
62,39,39,4.0000,-1.5000,-15.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,235,127,255,-0.8115,1.0000,-0.1253,0.0079,-0.1253,0.0079,-0.1253,0.0079,-0.1253,0.0079,-0.1253,0.0079,-0.1253,0.0079,-0.1253,0.0079,-0.1253,0.0079,-0.1253,0.0079,-0.1253,0.0079
63,41,41,4.0000,0.9785,-14.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,-0.5010,1.0000,0.0065,0.0079,32.0664,0.0079,0.0065,0.0079,32.0664,0.0079,0.0065,0.0079,32.0664,0.0079,0.0065,0.0079,32.0664,0.0079,0.0065,0.0079,32.0664,0.0079
64,42,42,4.0000,3.0000,-14.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,-0.5010,0.5000,32.0664,0.0079,0.0065,0.0079,32.0664,0.0079,0.0065,0.0079,32.0664,0.0079,0.0065,0.0079,32.0664,0.0079,0.0065,0.0079,32.0664,0.0079,0.0065,0.0079
65,43,43,4.0000,0.9785,-15.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,-0.8115,1.0000,0.0065,0.0079,32.0664,0.0079,0.0065,0.0079,32.0664,0.0079,0.0065,0.0079,32.0664,0.0079,0.0065,0.0079,32.0664,0.0079,0.0065,0.0079,32.0664,0.0079
66,42,42,4.0000,3.0000,-14.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,-0.5010,0.5000,32.0664,0.0079,0.0065,0.0079,32.0664,0.0079,0.0065,0.0079,32.0664,0.0079,0.0065,0.0079,32.0664,0.0079,0.0065,0.0079,32.0664,0.0079,0.0065,0.0079
67,44,44,4.0000,3.0000,-15.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,-0.8115,0.5000,32.0664,0.0079,2052.2500,0.0079,32.0664,0.0079,2052.2500,0.0079,32.0664,0.0079,2052.2500,0.0079,32.0664,0.0079,2052.2500,0.0079,32.0664,0.0079,2052.2500,0.0079
68,43,43,4.0000,0.9785,-15.0000,1.0000,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,-0.8115,1.0000,0.0065,0.0079,32.0664,0.0079,0.0065,0.0079,32.0664,0.0079,0.0065,0.0079,32.0664,0.0079,0.0065,0.0079,32.0664,0.0079,0.0065,0.0079,32.0664,0.0079
