IB Offset,Index,Index + Base,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 0,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 1,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 2,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 3,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 0,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 1,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 2,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 3,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 0,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 1,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 2,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 3,3 - TEXCOORD0 (R16G16_FLOAT) : Component 0,3 - TEXCOORD0 (R16G16_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 0,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 2,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 3,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 0,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 1,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 2,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 3,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 0,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 1,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 2,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 3,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 0,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 1,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 2,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 3,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 0,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 1,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 2,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 3
34,17,17,-4.0000,-1.0371,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.4990,-0.2629,-0.0102,0.0079,-1.9357,0.0079,-0.0102,0.0079,-1.9357,0.0079,-0.0102,0.0079,-1.9357,0.0079,-0.0102,0.0079,-1.9357,0.0079,-0.0102,0.0079,-1.9357,0.0079
35,21,21,-4.0000,0.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.4990,-0.5010,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
36,22,22,-6.0000,-0.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.0010,-0.5010,-0.0000,0.0079,-0.0135,0.0079,-0.0000,0.0079,-0.0135,0.0079,-0.0000,0.0079,-0.0135,0.0079,-0.0000,0.0079,-0.0135,0.0079,-0.0000,0.0079,-0.0135,0.0079
37,20,20,-6.0000,-1.0371,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.0010,-0.2629,-0.0102,0.0079,-0.0000,0.0079,-0.0102,0.0079,-0.0000,0.0079,-0.0102,0.0079,-0.0000,0.0079,-0.0102,0.0079,-0.0000,0.0079,-0.0102,0.0079,-0.0000,0.0079
38,21,21,-4.0000,0.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.4990,-0.5010,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
39,23,23,-6.0000,-1.0898,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.4990,-0.2483,-0.0135,0.0079,-0.0102,0.0079,-0.0135,0.0079,-0.0102,0.0079,-0.0135,0.0079,-0.0102,0.0079,-0.0135,0.0079,-0.0102,0.0079,-0.0135,0.0079,-0.0102,0.0079
40,24,24,-6.0000,-1.0371,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.4990,-0.2629,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079
41,25,25,-6.0781,-1.0371,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,129,254,127,255,0.4780,-0.2629,-0.0102,0.0079,-0.0000,0.0079,-0.0102,0.0079,-0.0000,0.0079,-0.0102,0.0079,-0.0000,0.0079,-0.0102,0.0079,-0.0000,0.0079,-0.0102,0.0079,-0.0000,0.0079
42,25,25,-6.0781,-1.0371,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,129,254,127,255,0.4780,-0.2629,-0.0102,0.0079,-0.0000,0.0079,-0.0102,0.0079,-0.0000,0.0079,-0.0102,0.0079,-0.0000,0.0079,-0.0102,0.0079,-0.0000,0.0079,-0.0102,0.0079,-0.0000,0.0079
43,24,24,-6.0000,-1.0371,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.4990,-0.2629,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079
44,26,26,-6.0781,-0.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,128,254,127,255,0.4780,-0.5010,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077
45,25,25,-6.0781,-1.0371,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,129,254,127,255,0.4780,-0.2629,-0.0102,0.0079,-0.0000,0.0079,-0.0102,0.0079,-0.0000,0.0079,-0.0102,0.0079,-0.0000,0.0079,-0.0102,0.0079,-0.0000,0.0079,-0.0102,0.0079,-0.0000,0.0079
46,26,26,-6.0781,-0.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,128,254,127,255,0.4780,-0.5010,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077
47,27,27,-6.8672,-0.4846,-12.0000,0.9971,0.0000,0.0000,1.0000,0.0000,130,254,127,255,0.2810,-0.3826,-0.0000,0.0077,-0.0000,0.0075,-0.0000,0.0077,-0.0000,0.0075,-0.0000,0.0077,-0.0000,0.0075,-0.0000,0.0077,-0.0000,0.0075,-0.0000,0.0077,-0.0000,0.0075
48,26,26,-6.0781,-0.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,128,254,127,255,0.4780,-0.5010,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077
49,28,28,-7.0781,-0.0000,-12.0000,0.9941,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.2279,-0.5010,-0.0000,0.0075,-0.0000,0.0079,-0.0000,0.0075,-0.0000,0.0079,-0.0000,0.0075,-0.0000,0.0079,-0.0000,0.0075,-0.0000,0.0079,-0.0000,0.0075,-0.0000,0.0079
50,27,27,-6.8672,-0.4846,-12.0000,0.9971,0.0000,0.0000,1.0000,0.0000,130,254,127,255,0.2810,-0.3826,-0.0000,0.0077,-0.0000,0.0075,-0.0000,0.0077,-0.0000,0.0075,-0.0000,0.0077,-0.0000,0.0075,-0.0000,0.0077,-0.0000,0.0075,-0.0000,0.0077,-0.0000,0.0075
51,24,24,-6.0000,-1.0371,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.4990,-0.2629,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079,-0.0102,0.0079
52,29,29,-6.0000,-0.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.4990,-0.5010,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077
53,26,26,-6.0781,-0.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,128,254,127,255,0.4780,-0.5010,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077
54,30,30,6.8672,-0.4846,-12.0000,0.9971,0.0000,0.0000,1.0000,0.0000,124,254,127,255,0.7168,-0.3826,-0.0000,0.0077,-0.0000,0.0077,-0.0000,0.0077,-0.0000,0.0077,-0.0000,0.0077,-0.0000,0.0077,-0.0000,0.0077,-0.0000,0.0077,-0.0000,0.0077,-0.0000,0.0077
55,31,31,7.0781,-0.0000,-12.0000,0.9971,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.7700,-0.5010,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079,-0.0000,0.0077,-0.0000,0.0079
56,32,32,6.0781,-0.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,126,254,127,255,0.5200,-0.5010,-0.0000,0.0079,-0.0101,0.0079,-0.0000,0.0079,-0.0101,0.0079,-0.0000,0.0079,-0.0101,0.0079,-0.0000,0.0079,-0.0101,0.0079,-0.0000,0.0079,-0.0101,0.0079
57,33,33,6.0781,-1.0371,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,126,254,127,255,0.5200,-0.2629,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079
58,30,30,6.8672,-0.4846,-12.0000,0.9971,0.0000,0.0000,1.0000,0.0000,124,254,127,255,0.7168,-0.3826,-0.0000,0.0077,-0.0000,0.0077,-0.0000,0.0077,-0.0000,0.0077,-0.0000,0.0077,-0.0000,0.0077,-0.0000,0.0077,-0.0000,0.0077,-0.0000,0.0077,-0.0000,0.0077
59,32,32,6.0781,-0.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,126,254,127,255,0.5200,-0.5010,-0.0000,0.0079,-0.0101,0.0079,-0.0000,0.0079,-0.0101,0.0079,-0.0000,0.0079,-0.0101,0.0079,-0.0000,0.0079,-0.0101,0.0079,-0.0000,0.0079,-0.0101,0.0079
60,33,33,6.0781,-1.0371,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,126,254,127,255,0.5200,-0.2629,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079
61,32,32,6.0781,-0.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,126,254,127,255,0.5200,-0.5010,-0.0000,0.0079,-0.0101,0.0079,-0.0000,0.0079,-0.0101,0.0079,-0.0000,0.0079,-0.0101,0.0079,-0.0000,0.0079,-0.0101,0.0079,-0.0000,0.0079,-0.0101,0.0079
62,34,34,4.0000,-1.0371,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.0010,-0.2629,-0.0101,0.0079,-1.9318,0.0079,-0.0101,0.0079,-1.9318,0.0079,-0.0101,0.0079,-1.9318,0.0079,-0.0101,0.0079,-1.9318,0.0079,-0.0101,0.0079,-1.9318,0.0079
63,34,34,4.0000,-1.0371,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.0010,-0.2629,-0.0101,0.0079,-1.9318,0.0079,-0.0101,0.0079,-1.9318,0.0079,-0.0101,0.0079,-1.9318,0.0079,-0.0101,0.0079,-1.9318,0.0079,-0.0101,0.0079,-1.9318,0.0079
64,35,35,4.0000,-1.9912,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.0010,-0.0010,-1.9318,0.0079,-1.9318,0.0079,-1.9318,0.0079,-1.9318,0.0079,-1.9318,0.0079,-1.9318,0.0079,-1.9318,0.0079,-1.9318,0.0079,-1.9318,0.0079,-1.9318,0.0079
65,33,33,6.0781,-1.0371,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,126,254,127,255,0.5200,-0.2629,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079,-0.0101,0.0079
66,35,35,4.0000,-1.9912,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.0010,-0.0010,-1.9318,0.0079,-1.9318,0.0079,-1.9318,0.0079,-1.9318,0.0079,-1.9318,0.0079,-1.9318,0.0079,-1.9318,0.0079,-1.9318,0.0079,-1.9318,0.0079,-1.9318,0.0079
