IB Offset,Index,Index + Base,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 0,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 1,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 2,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 3,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 0,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 1,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 2,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 3,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 0,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 1,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 2,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 3,3 - TEXCOORD0 (R16G16_FLOAT) : Component 0,3 - TEXCOORD0 (R16G16_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 0,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 2,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 3,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 0,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 1,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 2,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 3,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 0,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 1,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 2,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 3,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 0,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 1,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 2,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 3,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 0,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 1,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 2,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 3
10,4,4,-2.3086,-3.5000,-16.0000,0.6567,0.0000,1.0000,0.0000,0.0000,127,127,254,255,2.6660,1.9375,-128.7524,0.0002,-128.7819,0.0073,-128.7524,0.0002,-128.7819,0.0073,-128.7524,0.0002,-128.7819,0.0073,-128.7524,0.0002,-128.7819,0.0073,-128.7524,0.0002,-128.7819,0.0073
11,6,6,-8.3516,-3.5000,-12.4531,0.9619,0.0000,1.0000,0.0000,0.0000,127,127,254,255,4.2344,1.0186,-128.7819,0.0055,-128.7524,0.0003,-128.7819,0.0055,-128.7524,0.0003,-128.7819,0.0055,-128.7524,0.0003,-128.7819,0.0055,-128.7524,0.0003,-128.7819,0.0055,-128.7524,0.0003
12,7,7,-2.3086,-3.5000,-12.4531,0.6963,0.0000,1.0000,0.0000,0.0000,127,127,254,255,2.6660,1.0156,-128.7524,0.0003,-128.0000,0.0001,-128.7524,0.0003,-128.0000,0.0001,-128.7524,0.0003,-128.0000,0.0001,-128.7524,0.0003,-128.0000,0.0001,-128.7524,0.0003,-128.0000,0.0001
13,8,8,0.0000,-3.5000,-12.4531,0.5703,0.0000,1.0000,0.0000,0.0000,127,127,254,255,2.0664,1.0186,-128.0000,0.0001,-128.0000,0.0002,-128.0000,0.0001,-128.0000,0.0002,-128.0000,0.0001,-128.0000,0.0002,-128.0000,0.0001,-128.0000,0.0002,-128.0000,0.0001,-128.0000,0.0002
14,4,4,-2.3086,-3.5000,-16.0000,0.6567,0.0000,1.0000,0.0000,0.0000,127,127,254,255,2.6660,1.9375,-128.7524,0.0002,-128.7819,0.0073,-128.7524,0.0002,-128.7819,0.0073,-128.7524,0.0002,-128.7819,0.0073,-128.7524,0.0002,-128.7819,0.0073,-128.7524,0.0002,-128.7819,0.0073
15,8,8,0.0000,-3.5000,-12.4531,0.5703,0.0000,1.0000,0.0000,0.0000,127,127,254,255,2.0664,1.0186,-128.0000,0.0001,-128.0000,0.0002,-128.0000,0.0001,-128.0000,0.0002,-128.0000,0.0001,-128.0000,0.0002,-128.0000,0.0001,-128.0000,0.0002,-128.0000,0.0001,-128.0000,0.0002
16,9,9,0.0000,-3.5000,-16.0000,0.6528,0.0000,1.0000,0.0000,0.0000,127,127,254,255,2.0664,1.9375,-128.0000,0.0002,-128.2524,0.0002,-128.0000,0.0002,-128.2524,0.0002,-128.0000,0.0002,-128.2524,0.0002,-128.0000,0.0002,-128.2524,0.0002,-128.0000,0.0002,-128.2524,0.0002
17,4,4,-2.3086,-3.5000,-16.0000,0.6567,0.0000,1.0000,0.0000,0.0000,127,127,254,255,2.6660,1.9375,-128.7524,0.0002,-128.7819,0.0073,-128.7524,0.0002,-128.7819,0.0073,-128.7524,0.0002,-128.7819,0.0073,-128.7524,0.0002,-128.7819,0.0073,-128.7524,0.0002,-128.7819,0.0073
18,8,8,0.0000,-3.5000,-12.4531,0.5703,0.0000,1.0000,0.0000,0.0000,127,127,254,255,2.0664,1.0186,-128.0000,0.0001,-128.0000,0.0002,-128.0000,0.0001,-128.0000,0.0002,-128.0000,0.0001,-128.0000,0.0002,-128.0000,0.0001,-128.0000,0.0002,-128.0000,0.0001,-128.0000,0.0002
19,10,10,2.3086,-3.5000,-12.4531,0.6870,0.0000,1.0000,0.0000,0.0000,127,127,254,255,1.4639,1.0156,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002
20,9,9,0.0000,-3.5000,-16.0000,0.6528,0.0000,1.0000,0.0000,0.0000,127,127,254,255,2.0664,1.9375,-128.0000,0.0002,-128.2524,0.0002,-128.0000,0.0002,-128.2524,0.0002,-128.0000,0.0002,-128.2524,0.0002,-128.0000,0.0002,-128.2524,0.0002,-128.0000,0.0002,-128.2524,0.0002
21,10,10,2.3086,-3.5000,-12.4531,0.6870,0.0000,1.0000,0.0000,0.0000,127,127,254,255,1.4639,1.0156,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002
22,11,11,2.3086,-3.5000,-16.0000,0.6602,0.0000,1.0000,0.0000,0.0000,127,127,254,255,1.4648,1.9375,-128.2524,0.0002,-128.2820,0.0073,-128.2524,0.0002,-128.2820,0.0073,-128.2524,0.0002,-128.2820,0.0073,-128.2524,0.0002,-128.2820,0.0073,-128.2524,0.0002,-128.2820,0.0073
23,9,9,0.0000,-3.5000,-16.0000,0.6528,0.0000,1.0000,0.0000,0.0000,127,127,254,255,2.0664,1.9375,-128.0000,0.0002,-128.2524,0.0002,-128.0000,0.0002,-128.2524,0.0002,-128.0000,0.0002,-128.2524,0.0002,-128.0000,0.0002,-128.2524,0.0002,-128.0000,0.0002,-128.2524,0.0002
24,11,11,2.3086,-3.5000,-16.0000,0.6602,0.0000,1.0000,0.0000,0.0000,127,127,254,255,1.4648,1.9375,-128.2524,0.0002,-128.2820,0.0073,-128.2524,0.0002,-128.2820,0.0073,-128.2524,0.0002,-128.2820,0.0073,-128.2524,0.0002,-128.2820,0.0073,-128.2524,0.0002,-128.2820,0.0073
25,10,10,2.3086,-3.5000,-12.4531,0.6870,0.0000,1.0000,0.0000,0.0000,127,127,254,255,1.4639,1.0156,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002
26,12,12,8.4063,-3.5000,-16.0000,0.9907,0.0000,1.0000,0.0000,0.0000,127,127,254,255,-0.1136,1.9375,-128.2820,0.0073,-128.2820,0.0059,-128.2820,0.0073,-128.2820,0.0059,-128.2820,0.0073,-128.2820,0.0059,-128.2820,0.0073,-128.2820,0.0059,-128.2820,0.0073,-128.2820,0.0059
27,10,10,2.3086,-3.5000,-12.4531,0.6870,0.0000,1.0000,0.0000,0.0000,127,127,254,255,1.4639,1.0156,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002,-128.2524,0.0002
28,13,13,8.4063,-3.5000,-12.4531,0.9683,0.0000,1.0000,0.0000,0.0000,127,127,254,255,-0.1163,1.0186,-128.2820,0.0059,-128.7819,0.0055,-128.2820,0.0059,-128.7819,0.0055,-128.2820,0.0059,-128.7819,0.0055,-128.2820,0.0059,-128.7819,0.0055,-128.2820,0.0059,-128.7819,0.0055
29,12,12,8.4063,-3.5000,-16.0000,0.9907,0.0000,1.0000,0.0000,0.0000,127,127,254,255,-0.1136,1.9375,-128.2820,0.0073,-128.2820,0.0059,-128.2820,0.0073,-128.2820,0.0059,-128.2820,0.0073,-128.2820,0.0059,-128.2820,0.0073,-128.2820,0.0059,-128.2820,0.0073,-128.2820,0.0059
30,14,14,-8.3516,-3.5000,-12.4531,0.9619,0.0000,1.0000,0.0000,0.0000,127,127,254,255,4.2344,1.0186,-128.7819,0.0055,-128.7819,0.0057,-128.7819,0.0055,-128.7819,0.0057,-128.7819,0.0055,-128.7819,0.0057,-128.7819,0.0055,-128.7819,0.0057,-128.7819,0.0055,-128.7819,0.0057
31,15,15,-8.3516,-3.5000,-12.1953,0.9653,0.0000,1.0000,0.0000,0.0000,127,127,255,255,4.2305,0.9365,-128.7819,0.0057,-128.7524,0.0007,-128.7819,0.0057,-128.7524,0.0007,-128.7819,0.0057,-128.7524,0.0007,-128.7819,0.0057,-128.7524,0.0007,-128.7819,0.0057,-128.7524,0.0007
32,16,16,-2.3086,-3.5000,-12.1953,0.7793,0.0000,1.0000,0.0000,0.0000,127,127,254,255,2.6660,0.9365,-128.7524,0.0007,-128.7524,0.0003,-128.7524,0.0007,-128.7524,0.0003,-128.7524,0.0007,-128.7524,0.0003,-128.7524,0.0007,-128.7524,0.0003,-128.7524,0.0007,-128.7524,0.0003
33,17,17,-2.3086,-3.5000,-12.4531,0.6963,0.0000,1.0000,0.0000,0.0000,127,127,254,255,2.6660,1.0156,-128.7524,0.0003,0.0000,0.0079,-128.7524,0.0003,0.0000,0.0079,-128.7524,0.0003,0.0000,0.0079,-128.7524,0.0003,0.0000,0.0079,-128.7524,0.0003,0.0000,0.0079
34,14,14,-8.3516,-3.5000,-12.4531,0.9619,0.0000,1.0000,0.0000,0.0000,127,127,254,255,4.2344,1.0186,-128.7819,0.0055,-128.7819,0.0057,-128.7819,0.0055,-128.7819,0.0057,-128.7819,0.0055,-128.7819,0.0057,-128.7819,0.0055,-128.7819,0.0057,-128.7819,0.0055,-128.7819,0.0057
35,16,16,-2.3086,-3.5000,-12.1953,0.7793,0.0000,1.0000,0.0000,0.0000,127,127,254,255,2.6660,0.9365,-128.7524,0.0007,-128.7524,0.0003,-128.7524,0.0007,-128.7524,0.0003,-128.7524,0.0007,-128.7524,0.0003,-128.7524,0.0007,-128.7524,0.0003,-128.7524,0.0007,-128.7524,0.0003
36,18,18,2.4980,0.0000,-15.7500,1.0000,0.0000,1.0000,0.0000,0.0000,255,127,127,255,0.0798,1.2725,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
37,19,19,3.1348,0.0000,-15.2656,1.0000,0.0000,1.0000,-0.0000,0.0000,254,127,127,255,0.2039,1.1104,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
38,20,20,3.9805,0.0000,-15.7500,1.0000,0.0000,1.0000,0.0000,0.0000,255,127,127,255,0.0798,0.8955,0.0000,0.0079,-0.0000,0.0079,0.0000,0.0079,-0.0000,0.0079,0.0000,0.0079,-0.0000,0.0079,0.0000,0.0079,-0.0000,0.0079,0.0000,0.0079,-0.0000,0.0079
39,19,19,3.1348,0.0000,-15.2656,1.0000,0.0000,1.0000,-0.0000,0.0000,254,127,127,255,0.2039,1.1104,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
40,21,21,5.1563,0.0000,-15.5625,1.0000,0.0000,1.0000,-0.0000,0.0000,255,127,127,255,0.1278,0.5967,-0.0000,0.0079,0.0000,0.0079,-0.0000,0.0079,0.0000,0.0079,-0.0000,0.0079,0.0000,0.0079,-0.0000,0.0079,0.0000,0.0079,-0.0000,0.0079,0.0000,0.0079
41,20,20,3.9805,0.0000,-15.7500,1.0000,0.0000,1.0000,0.0000,0.0000,255,127,127,255,0.0798,0.8955,0.0000,0.0079,-0.0000,0.0079,0.0000,0.0079,-0.0000,0.0079,0.0000,0.0079,-0.0000,0.0079,0.0000,0.0079,-0.0000,0.0079,0.0000,0.0079,-0.0000,0.0079
42,19,19,3.1348,0.0000,-15.2656,1.0000,0.0000,1.0000,-0.0000,0.0000,254,127,127,255,0.2039,1.1104,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
43,22,22,3.7402,0.0000,-14.4766,1.0000,-0.0000,1.0000,-0.0000,0.0000,255,127,127,255,0.4041,0.9565,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
44,21,21,5.1563,0.0000,-15.5625,1.0000,0.0000,1.0000,-0.0000,0.0000,255,127,127,255,0.1278,0.5967,-0.0000,0.0079,0.0000,0.0079,-0.0000,0.0079,0.0000,0.0079,-0.0000,0.0079,0.0000,0.0079,-0.0000,0.0079,0.0000,0.0079,-0.0000,0.0079,0.0000,0.0079
45,22,22,3.7402,0.0000,-14.4766,1.0000,-0.0000,1.0000,-0.0000,0.0000,255,127,127,255,0.4041,0.9565,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
46,23,23,6.1953,0.0000,-15.0391,1.0000,-0.0000,1.0000,-0.0000,0.0000,255,127,127,255,0.2612,0.3335,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
47,21,21,5.1563,0.0000,-15.5625,1.0000,0.0000,1.0000,-0.0000,0.0000,255,127,127,255,0.1278,0.5967,-0.0000,0.0079,0.0000,0.0079,-0.0000,0.0079,0.0000,0.0079,-0.0000,0.0079,0.0000,0.0079,-0.0000,0.0079,0.0000,0.0079,-0.0000,0.0079,0.0000,0.0079
48,22,22,3.7402,0.0000,-14.4766,1.0000,-0.0000,1.0000,-0.0000,0.0000,255,127,127,255,0.4041,0.9565,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
49,24,24,4.1211,0.0000,-13.5625,1.0000,-0.0000,1.0000,0.0000,0.0000,254,127,127,255,0.6372,0.8604,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
50,23,23,6.1953,0.0000,-15.0391,1.0000,-0.0000,1.0000,-0.0000,0.0000,255,127,127,255,0.2612,0.3335,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
51,24,24,4.1211,0.0000,-13.5625,1.0000,-0.0000,1.0000,0.0000,0.0000,254,127,127,255,0.6372,0.8604,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
52,25,25,7.0195,0.0000,-14.2266,1.0000,-0.0000,1.0000,0.0000,0.0000,255,127,127,255,0.4685,0.1239,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
53,23,23,6.1953,0.0000,-15.0391,1.0000,-0.0000,1.0000,-0.0000,0.0000,255,127,127,255,0.2612,0.3335,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
54,24,24,4.1211,0.0000,-13.5625,1.0000,-0.0000,1.0000,0.0000,0.0000,254,127,127,255,0.6372,0.8604,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
55,26,26,4.2188,0.0000,-12.8203,1.0000,0.0000,1.0000,0.0000,0.0000,254,127,127,255,0.8242,0.8354,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
56,25,25,7.0195,0.0000,-14.2266,1.0000,-0.0000,1.0000,0.0000,0.0000,255,127,127,255,0.4685,0.1239,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
57,26,26,4.2188,0.0000,-12.8203,1.0000,0.0000,1.0000,0.0000,0.0000,254,127,127,255,0.8242,0.8354,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
58,27,27,7.4297,0.0000,-13.1875,1.0000,0.0000,1.0000,0.0000,0.0000,255,127,127,255,0.7314,0.0194,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
59,25,25,7.0195,0.0000,-14.2266,1.0000,-0.0000,1.0000,0.0000,0.0000,255,127,127,255,0.4685,0.1239,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
60,28,28,6.9727,0.0000,-12.8203,1.0000,0.0000,1.0000,0.0000,0.0000,255,127,127,255,0.8242,0.1361,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
61,27,27,7.4297,0.0000,-13.1875,1.0000,0.0000,1.0000,0.0000,0.0000,255,127,127,255,0.7314,0.0194,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
62,26,26,4.2188,0.0000,-12.8203,1.0000,0.0000,1.0000,0.0000,0.0000,254,127,127,255,0.8242,0.8354,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
63,28,28,6.9727,0.0000,-12.8203,1.0000,0.0000,1.0000,0.0000,0.0000,255,127,127,255,0.8242,0.1361,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
64,29,29,7.4609,0.0000,-12.4922,1.0000,-0.0000,1.0000,0.0000,0.0000,255,127,127,255,0.9077,0.0113,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
65,27,27,7.4297,0.0000,-13.1875,1.0000,0.0000,1.0000,0.0000,0.0000,255,127,127,255,0.7314,0.0194,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
66,29,29,7.4609,0.0000,-12.4922,1.0000,-0.0000,1.0000,0.0000,0.0000,255,127,127,255,0.9077,0.0113,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
67,30,30,7.5703,0.0000,-12.4453,1.0000,-0.0000,1.0000,0.0000,0.0000,254,127,127,255,0.9204,-0.0158,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079,0.0000,0.0079
