IB Offset,Index,Index + Base,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 0,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 1,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 2,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 3,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 0,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 1,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 2,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 3,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 0,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 1,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 2,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 3,3 - TEXCOORD0 (R16G16_FLOAT) : Component 0,3 - TEXCOORD0 (R16G16_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 0,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 2,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 3,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 0,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 1,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 2,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 3,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 0,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 1,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 2,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 3,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 0,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 1,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 2,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 3,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 0,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 1,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 2,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 3
10,4,4,0.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,0,-1.0010,0.5000,32.0000,0.0079,32.0625,0.0079,32.0000,0.0079,32.0625,0.0079,32.0000,0.0079,32.0625,0.0079,32.0000,0.0079,32.0625,0.0079,32.0000,0.0079,32.0625,0.0079
11,6,6,2.0000,5.0039,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,0,-1.4990,0.0009,2068.0000,0.0079,2064.0000,0.0079,2068.0000,0.0079,2064.0000,0.0079,2068.0000,0.0079,2064.0000,0.0079,2068.0000,0.0079,2064.0000,0.0079,2068.0000,0.0079,2064.0000,0.0079
12,8,8,0.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,-0.0010,0.5000,32.0000,0.0079,32.1875,0.0079,32.0000,0.0079,32.1875,0.0079,32.0000,0.0079,32.1875,0.0079,32.0000,0.0079,32.1875,0.0079,32.0000,0.0079,32.1875,0.0079
13,9,9,-2.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,-0.4990,0.5000,32.1875,0.0079,0.0079,0.0079,32.1875,0.0079,0.0079,0.0079,32.1875,0.0079,0.0079,0.0079,32.1875,0.0079,0.0079,0.0079,32.1875,0.0079,0.0079,0.0079
14,10,10,-2.0000,1.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,-0.4990,1.0000,0.0079,0.0079,0.0078,0.0079,0.0079,0.0079,0.0078,0.0079,0.0079,0.0079,0.0078,0.0079,0.0079,0.0079,0.0078,0.0079,0.0079,0.0079,0.0078,0.0079
15,11,11,0.0000,1.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,-0.0010,1.0000,0.0078,0.0079,0.0079,0.0079,0.0078,0.0079,0.0079,0.0079,0.0078,0.0079,0.0079,0.0079,0.0078,0.0079,0.0079,0.0079,0.0078,0.0079,0.0079,0.0079
16,8,8,0.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,-0.0010,0.5000,32.0000,0.0079,32.1875,0.0079,32.0000,0.0079,32.1875,0.0079,32.0000,0.0079,32.1875,0.0079,32.0000,0.0079,32.1875,0.0079,32.0000,0.0079,32.1875,0.0079
17,10,10,-2.0000,1.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,-0.4990,1.0000,0.0079,0.0079,0.0078,0.0079,0.0079,0.0079,0.0078,0.0079,0.0079,0.0079,0.0078,0.0079,0.0079,0.0079,0.0078,0.0079,0.0079,0.0079,0.0078,0.0079
18,12,12,-2.0000,1.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,1.0000,0.0079,0.0079,32.1875,0.0079,0.0079,0.0079,32.1875,0.0079,0.0079,0.0079,32.1875,0.0079,0.0079,0.0079,32.1875,0.0079,0.0079,0.0079,32.1875,0.0079
19,13,13,-2.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,0.5000,32.1875,0.0079,32.1914,0.0079,32.1875,0.0079,32.1914,0.0079,32.1875,0.0079,32.1914,0.0079,32.1875,0.0079,32.1914,0.0079,32.1875,0.0079,32.1914,0.0079
20,14,14,-4.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,0.5000,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079
21,15,15,-4.0000,1.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079
22,12,12,-2.0000,1.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,1.0000,0.0079,0.0079,32.1875,0.0079,0.0079,0.0079,32.1875,0.0079,0.0079,0.0079,32.1875,0.0079,0.0079,0.0079,32.1875,0.0079,0.0079,0.0079,32.1875,0.0079
23,14,14,-4.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,0.5000,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079
24,16,16,-4.0000,1.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,1.0000,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079
25,17,17,-4.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,0.5000,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079
26,18,18,-6.0000,1.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0079,0.0079,32.1934,0.0079,0.0079,0.0079,32.1934,0.0079,0.0079,0.0079,32.1934,0.0079,0.0079,0.0079,32.1934,0.0079,0.0079,0.0079,32.1934,0.0079
27,17,17,-4.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,0.5000,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079
28,19,19,-6.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,0.5000,32.1934,0.0079,2076.3750,0.0079,32.1934,0.0079,2076.3750,0.0079,32.1934,0.0079,2076.3750,0.0079,32.1934,0.0079,2076.3750,0.0079,32.1934,0.0079,2076.3750,0.0079
29,18,18,-6.0000,1.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0079,0.0079,32.1934,0.0079,0.0079,0.0079,32.1934,0.0079,0.0079,0.0079,32.1934,0.0079,0.0079,0.0079,32.1934,0.0079,0.0079,0.0079,32.1934,0.0079
30,19,19,-6.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,0.5000,32.1934,0.0079,2076.3750,0.0079,32.1934,0.0079,2076.3750,0.0079,32.1934,0.0079,2076.3750,0.0079,32.1934,0.0079,2076.3750,0.0079,32.1934,0.0079,2076.3750,0.0079
31,17,17,-4.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,0.5000,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079
32,20,20,-6.0000,5.0039,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,0.0009,2076.3750,0.0079,2076.2500,0.0079,2076.3750,0.0079,2076.2500,0.0079,2076.3750,0.0079,2076.2500,0.0079,2076.3750,0.0079,2076.2500,0.0079,2076.3750,0.0079,2076.2500,0.0079
33,17,17,-4.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,0.5000,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079,32.1914,0.0079,0.0079,0.0079
34,21,21,-4.0000,5.0039,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,0.0009,2076.2500,0.0079,2064.0000,0.0079,2076.2500,0.0079,2064.0000,0.0079,2076.2500,0.0079,2064.0000,0.0079,2076.2500,0.0079,2064.0000,0.0079,2076.2500,0.0079,2064.0000,0.0079
35,20,20,-6.0000,5.0039,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,0.0009,2076.3750,0.0079,2076.2500,0.0079,2076.3750,0.0079,2076.2500,0.0079,2076.3750,0.0079,2076.2500,0.0079,2076.3750,0.0079,2076.2500,0.0079,2076.3750,0.0079,2076.2500,0.0079
36,22,22,0.0000,5.0039,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,-0.0010,0.0009,2064.0000,0.0079,2076.0000,0.0079,2064.0000,0.0079,2076.0000,0.0079,2064.0000,0.0079,2076.0000,0.0079,2064.0000,0.0079,2076.0000,0.0079,2064.0000,0.0079,2076.0000,0.0079
37,23,23,-2.0000,5.0039,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,-0.4990,0.0009,2076.0000,0.0079,32.1875,0.0079,2076.0000,0.0079,32.1875,0.0079,2076.0000,0.0079,32.1875,0.0079,2076.0000,0.0079,32.1875,0.0079,2076.0000,0.0079,32.1875,0.0079
38,24,24,-2.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,-0.4990,0.5000,32.1875,0.0079,32.0000,0.0079,32.1875,0.0079,32.0000,0.0079,32.1875,0.0079,32.0000,0.0079,32.1875,0.0079,32.0000,0.0079,32.1875,0.0079,32.0000,0.0079
39,25,25,0.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,-0.0010,0.5000,32.0000,0.0079,32.1914,0.0079,32.0000,0.0079,32.1914,0.0079,32.0000,0.0079,32.1914,0.0079,32.0000,0.0079,32.1914,0.0079,32.0000,0.0079,32.1914,0.0079
40,22,22,0.0000,5.0039,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,-0.0010,0.0009,2064.0000,0.0079,2076.0000,0.0079,2064.0000,0.0079,2076.0000,0.0079,2064.0000,0.0079,2076.0000,0.0079,2064.0000,0.0079,2076.0000,0.0079,2064.0000,0.0079,2076.0000,0.0079
41,24,24,-2.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,-0.4990,0.5000,32.1875,0.0079,32.0000,0.0079,32.1875,0.0079,32.0000,0.0079,32.1875,0.0079,32.0000,0.0079,32.1875,0.0079,32.0000,0.0079,32.1875,0.0079,32.0000,0.0079
42,26,26,-4.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,0.5000,32.1914,0.0079,32.1875,0.0079,32.1914,0.0079,32.1875,0.0079,32.1914,0.0079,32.1875,0.0079,32.1914,0.0079,32.1875,0.0079,32.1914,0.0079,32.1875,0.0079
43,27,27,-2.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,0.5000,32.1875,0.0079,2076.0000,0.0079,32.1875,0.0079,2076.0000,0.0079,32.1875,0.0079,2076.0000,0.0079,32.1875,0.0079,2076.0000,0.0079,32.1875,0.0079,2076.0000,0.0079
44,28,28,-2.0000,5.0039,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,0.0009,2076.0000,0.0079,2076.2500,0.0079,2076.0000,0.0079,2076.2500,0.0079,2076.0000,0.0079,2076.2500,0.0079,2076.0000,0.0079,2076.2500,0.0079,2076.0000,0.0079,2076.2500,0.0079
45,29,29,-4.0000,5.0039,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,0.0009,2076.2500,0.0079,0.0078,0.0079,2076.2500,0.0079,0.0078,0.0079,2076.2500,0.0079,0.0078,0.0079,2076.2500,0.0079,0.0078,0.0079,2076.2500,0.0079,0.0078,0.0079
46,26,26,-4.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,0.5000,32.1914,0.0079,32.1875,0.0079,32.1914,0.0079,32.1875,0.0079,32.1914,0.0079,32.1875,0.0079,32.1914,0.0079,32.1875,0.0079,32.1914,0.0079,32.1875,0.0079
47,28,28,-2.0000,5.0039,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,0.0009,2076.0000,0.0079,2076.2500,0.0079,2076.0000,0.0079,2076.2500,0.0079,2076.0000,0.0079,2076.2500,0.0079,2076.0000,0.0079,2076.2500,0.0079,2076.0000,0.0079,2076.2500,0.0079
48,30,30,8.0000,1.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.9990,1.0000,0.0078,0.0079,32.0703,0.0079,0.0078,0.0079,32.0703,0.0079,0.0078,0.0079,32.0703,0.0079,0.0078,0.0079,32.0703,0.0079,0.0078,0.0079,32.0703,0.0079
49,31,31,8.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.9990,0.5000,32.0703,0.0079,0.0078,0.0079,32.0703,0.0079,0.0078,0.0079,32.0703,0.0079,0.0078,0.0079,32.0703,0.0079,0.0078,0.0079,32.0703,0.0079,0.0078,0.0079
50,32,32,6.0000,1.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.5010,1.0000,0.0078,0.0079,32.0684,0.0079,0.0078,0.0079,32.0684,0.0079,0.0078,0.0079,32.0684,0.0079,0.0078,0.0079,32.0684,0.0079,0.0078,0.0079,32.0684,0.0079
51,31,31,8.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.9990,0.5000,32.0703,0.0079,0.0078,0.0079,32.0703,0.0079,0.0078,0.0079,32.0703,0.0079,0.0078,0.0079,32.0703,0.0079,0.0078,0.0079,32.0703,0.0079,0.0078,0.0079
52,33,33,6.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.5010,0.5000,32.0684,0.0079,2068.5000,0.0079,32.0684,0.0079,2068.5000,0.0079,32.0684,0.0079,2068.5000,0.0079,32.0684,0.0079,2068.5000,0.0079,32.0684,0.0079,2068.5000,0.0079
53,32,32,6.0000,1.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.5010,1.0000,0.0078,0.0079,32.0684,0.0079,0.0078,0.0079,32.0684,0.0079,0.0078,0.0079,32.0684,0.0079,0.0078,0.0079,32.0684,0.0079,0.0078,0.0079,32.0684,0.0079
54,31,31,8.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.9990,0.5000,32.0703,0.0079,0.0078,0.0079,32.0703,0.0079,0.0078,0.0079,32.0703,0.0079,0.0078,0.0079,32.0703,0.0079,0.0078,0.0079,32.0703,0.0079,0.0078,0.0079
55,34,34,8.0000,5.0039,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.9990,0.0009,2068.5000,0.0079,2068.3750,0.0079,2068.5000,0.0079,2068.3750,0.0079,2068.5000,0.0079,2068.3750,0.0079,2068.5000,0.0079,2068.3750,0.0079,2068.5000,0.0079,2068.3750,0.0079
56,33,33,6.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.5010,0.5000,32.0684,0.0079,2068.5000,0.0079,32.0684,0.0079,2068.5000,0.0079,32.0684,0.0079,2068.5000,0.0079,32.0684,0.0079,2068.5000,0.0079,32.0684,0.0079,2068.5000,0.0079
57,34,34,8.0000,5.0039,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.9990,0.0009,2068.5000,0.0079,2068.3750,0.0079,2068.5000,0.0079,2068.3750,0.0079,2068.5000,0.0079,2068.3750,0.0079,2068.5000,0.0079,2068.3750,0.0079,2068.5000,0.0079,2068.3750,0.0079
58,35,35,6.0000,5.0039,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.5010,0.0009,2068.3750,0.0079,0.0078,0.0079,2068.3750,0.0079,0.0078,0.0079,2068.3750,0.0079,0.0078,0.0079,2068.3750,0.0079,0.0078,0.0079,2068.3750,0.0079,0.0078,0.0079
59,33,33,6.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,255,127,255,0.5010,0.5000,32.0684,0.0079,2068.5000,0.0079,32.0684,0.0079,2068.5000,0.0079,32.0684,0.0079,2068.5000,0.0079,32.0684,0.0079,2068.5000,0.0079,32.0684,0.0079,2068.5000,0.0079
60,36,36,4.0000,1.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0078,0.0079,0.0078,0.0079,0.0078,0.0079,0.0078,0.0079,0.0078,0.0079,0.0078,0.0079,0.0078,0.0079,0.0078,0.0079,0.0078,0.0079,0.0078,0.0079
61,37,37,6.0000,1.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,1.0000,0.0078,0.0079,32.0664,0.0079,0.0078,0.0079,32.0664,0.0079,0.0078,0.0079,32.0664,0.0079,0.0078,0.0079,32.0664,0.0079,0.0078,0.0079,32.0664,0.0079
62,38,38,4.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,0.5000,32.0664,0.0079,32.0684,0.0079,32.0664,0.0079,32.0684,0.0079,32.0664,0.0079,32.0684,0.0079,32.0664,0.0079,32.0684,0.0079,32.0664,0.0079,32.0684,0.0079
63,37,37,6.0000,1.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,1.0000,0.0078,0.0079,32.0664,0.0079,0.0078,0.0079,32.0664,0.0079,0.0078,0.0079,32.0664,0.0079,0.0078,0.0079,32.0664,0.0079,0.0078,0.0079,32.0664,0.0079
64,39,39,6.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,0.5000,32.0684,0.0079,2068.3750,0.0079,32.0684,0.0079,2068.3750,0.0079,32.0684,0.0079,2068.3750,0.0079,32.0684,0.0079,2068.3750,0.0079,32.0684,0.0079,2068.3750,0.0079
65,38,38,4.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,0.5000,32.0664,0.0079,32.0684,0.0079,32.0664,0.0079,32.0684,0.0079,32.0664,0.0079,32.0684,0.0079,32.0664,0.0079,32.0684,0.0079,32.0664,0.0079,32.0684,0.0079
66,39,39,6.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,0.5000,32.0684,0.0079,2068.3750,0.0079,32.0684,0.0079,2068.3750,0.0079,32.0684,0.0079,2068.3750,0.0079,32.0684,0.0079,2068.3750,0.0079,32.0684,0.0079,2068.3750,0.0079
67,40,40,6.0000,5.0039,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.4990,0.0009,2068.3750,0.0079,2068.2500,0.0079,2068.3750,0.0079,2068.2500,0.0079,2068.3750,0.0079,2068.2500,0.0079,2068.3750,0.0079,2068.2500,0.0079,2068.3750,0.0079,2068.2500,0.0079
68,38,38,4.0000,3.0000,-12.0000,1.0000,0.0000,0.0000,1.0000,0.0000,127,254,127,255,0.0010,0.5000,32.0664,0.0079,32.0684,0.0079,32.0664,0.0079,32.0684,0.0079,32.0664,0.0079,32.0684,0.0079,32.0664,0.0079,32.0684,0.0079,32.0664,0.0079,32.0684,0.0079
