IB Offset,Index,Index + Base,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 0,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 1,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 2,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 3,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 0,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 1,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 2,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 3,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 0,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 1,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 2,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 3,3 - TEXCOORD0 (R16G16_FLOAT) : Component 0,3 - TEXCOORD0 (R16G16_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 0,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 2,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 3,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 0,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 1,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 2,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 3,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 0,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 1,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 2,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 3,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 0,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 1,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 2,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 3,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 0,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 1,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 2,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 3
16,6,6,-6.000,0.000,-12.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.000,-1.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
17,4,4,-8.000,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.500,-1.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
18,8,8,-4.000,0.000,-12.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-0.500,-1.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
19,6,6,-6.000,0.000,-12.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.000,-1.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
20,7,7,-6.000,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.000,-1.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
21,3,3,-10.000,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-2.000,-1.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
22,1,1,-10.703,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-2.176,-1.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
23,9,9,-10.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-2.000,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
24,9,9,-10.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-2.000,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
25,10,10,-8.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.500,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
26,3,3,-10.000,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-2.000,-1.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
27,10,10,-8.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.500,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
28,4,4,-8.000,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.500,-1.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
29,3,3,-10.000,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-2.000,-1.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
30,7,7,-6.000,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.000,-1.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
31,4,4,-8.000,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.500,-1.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
32,10,10,-8.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.500,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
33,11,11,-6.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.000,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
34,7,7,-6.000,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.000,-1.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
35,10,10,-8.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.500,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
36,12,12,-4.000,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-0.500,-1.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
37,7,7,-6.000,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.000,-1.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
38,11,11,-6.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.000,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
39,12,12,-4.000,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-0.500,-1.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
40,8,8,-4.000,0.000,-12.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-0.500,-1.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
41,7,7,-6.000,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.000,-1.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
42,13,13,-2.000,0.000,-12.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,0.000,-1.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
43,8,8,-4.000,0.000,-12.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-0.500,-1.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
44,12,12,-4.000,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-0.500,-1.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
45,1,1,-10.703,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-2.176,-1.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
46,14,14,-10.703,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-2.176,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
47,9,9,-10.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-2.000,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
48,9,9,-10.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-2.000,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
49,14,14,-10.703,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-2.176,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
50,15,15,-10.000,0.000,-6.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-2.000,0.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
51,9,9,-10.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-2.000,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
52,15,15,-10.000,0.000,-6.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-2.000,0.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
53,10,10,-8.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.500,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
54,15,15,-10.000,0.000,-6.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-2.000,0.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
55,16,16,-8.000,0.000,-6.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.500,0.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
56,10,10,-8.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.500,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
57,11,11,-6.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.000,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
58,10,10,-8.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.500,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
59,16,16,-8.000,0.000,-6.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.500,0.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
60,17,17,-6.000,0.000,-6.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.000,0.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
61,11,11,-6.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.000,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
62,16,16,-8.000,0.000,-6.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.500,0.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
63,18,18,-4.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-0.500,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
64,11,11,-6.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.000,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
65,17,17,-6.000,0.000,-6.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.000,0.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
66,18,18,-4.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-0.500,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
67,12,12,-4.000,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-0.500,-1.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
68,11,11,-6.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-1.000,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
69,19,19,-2.000,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,0.000,-1.000,-0.000,0.008,0.000,0.008,-0.000,0.008,0.000,0.008,-0.000,0.008,0.000,0.008,-0.000,0.008,0.000,0.008,-0.000,0.008,0.000,0.008
70,12,12,-4.000,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-0.500,-1.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
71,18,18,-4.000,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-0.500,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
72,19,19,-2.000,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,0.000,-1.000,-0.000,0.008,0.000,0.008,-0.000,0.008,0.000,0.008,-0.000,0.008,0.000,0.008,-0.000,0.008,0.000,0.008,-0.000,0.008,0.000,0.008
73,13,13,-2.000,0.000,-12.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,0.000,-1.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
74,12,12,-4.000,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-0.500,-1.000,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
75,20,20,0.000,0.000,-12.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,0.500,-1.500,0.000,0.008,-0.000,0.008,0.000,0.008,-0.000,0.008,0.000,0.008,-0.000,0.008,0.000,0.008,-0.000,0.008,0.000,0.008,-0.000,0.008
76,13,13,-2.000,0.000,-12.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,0.000,-1.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
77,19,19,-2.000,0.000,-10.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,0.000,-1.000,-0.000,0.008,0.000,0.008,-0.000,0.008,0.000,0.008,-0.000,0.008,0.000,0.008,-0.000,0.008,0.000,0.008,-0.000,0.008,0.000,0.008
78,14,14,-10.703,0.000,-8.000,1.000,0.000,1.000,0.000,0.000,127,127,0,255,-2.176,-0.500,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008,-0.000,0.008
