IB Offset,Index,Index + Base,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 0,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 1,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 2,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 3,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 0,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 1,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 2,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 3,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 0,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 1,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 2,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 3,3 - TEXCOORD0 (R16G16_FLOAT) : Component 0,3 - TEXCOORD0 (R16G16_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 0,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 2,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 3,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 0,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 1,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 2,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 3,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 0,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 1,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 2,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 3,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 0,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 1,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 2,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 3,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 0,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 1,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 2,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 3
12,6,6,-6.0000,-0.0022,-8.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.0010,-1.5029,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
13,4,4,-8.0000,-0.0022,-8.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.5020,-1.5029,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
14,5,5,-8.0000,-0.0022,-6.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.5020,-1.0020,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
15,7,7,-6.0000,-0.0022,-6.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.0020,-1.0020,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
16,6,6,-6.0000,-0.0022,-8.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.0010,-1.5029,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
17,5,5,-8.0000,-0.0022,-6.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.5020,-1.0020,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
18,8,8,-4.0000,-0.0022,-8.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-0.5000,-1.5029,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
19,6,6,-6.0000,-0.0022,-8.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.0010,-1.5029,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
20,7,7,-6.0000,-0.0022,-6.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.0020,-1.0020,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
21,3,3,-10.0000,-0.0022,-6.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-2.0039,-1.0029,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
22,2,2,-12.0000,-0.0022,-6.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-2.5039,-1.0029,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
23,9,9,-12.0000,-0.0022,-4.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-2.5039,-0.5020,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
24,10,10,-10.0000,-0.0022,-4.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-2.0039,-0.5015,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
25,3,3,-10.0000,-0.0022,-6.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-2.0039,-1.0029,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
26,9,9,-12.0000,-0.0022,-4.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-2.5039,-0.5020,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
27,5,5,-8.0000,-0.0022,-6.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.5020,-1.0020,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
28,3,3,-10.0000,-0.0022,-6.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-2.0039,-1.0029,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
29,10,10,-10.0000,-0.0022,-4.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-2.0039,-0.5015,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
30,11,11,-8.0000,-0.0022,-4.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.5029,-0.5010,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
31,5,5,-8.0000,-0.0022,-6.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.5020,-1.0020,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
32,10,10,-10.0000,-0.0022,-4.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-2.0039,-0.5015,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
33,7,7,-6.0000,-0.0022,-6.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.0020,-1.0020,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
34,5,5,-8.0000,-0.0022,-6.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.5020,-1.0020,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
35,11,11,-8.0000,-0.0022,-4.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.5029,-0.5010,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
36,12,12,-6.0000,-0.0022,-4.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.0020,-0.5010,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
37,7,7,-6.0000,-0.0022,-6.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.0020,-1.0020,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
38,11,11,-8.0000,-0.0022,-4.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.5029,-0.5010,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
39,13,13,-4.0000,-0.0022,-6.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-0.5005,-1.0020,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
40,7,7,-6.0000,-0.0022,-6.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.0020,-1.0020,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
41,12,12,-6.0000,-0.0022,-4.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.0020,-0.5010,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
42,13,13,-4.0000,-0.0022,-6.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-0.5005,-1.0020,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
43,8,8,-4.0000,-0.0022,-8.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-0.5000,-1.5029,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
44,7,7,-6.0000,-0.0022,-6.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.0020,-1.0020,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
45,14,14,-2.0000,-0.0022,-8.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,0.0007,-1.5020,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
46,8,8,-4.0000,-0.0022,-8.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-0.5000,-1.5029,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
47,13,13,-4.0000,-0.0022,-6.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-0.5005,-1.0020,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
48,10,10,-10.0000,-0.0022,-4.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-2.0039,-0.5015,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
49,9,9,-12.0000,-0.0022,-4.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-2.5039,-0.5020,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
50,15,15,-12.0000,-0.0022,-2.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-2.5059,-0.0009,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
51,16,16,-10.0000,-0.0022,-2.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-2.0039,-0.0006,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
52,10,10,-10.0000,-0.0022,-4.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-2.0039,-0.5015,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
53,15,15,-12.0000,-0.0022,-2.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-2.5059,-0.0009,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
54,11,11,-8.0000,-0.0022,-4.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.5029,-0.5010,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
55,10,10,-10.0000,-0.0022,-4.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-2.0039,-0.5015,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
56,16,16,-10.0000,-0.0022,-2.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-2.0039,-0.0006,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
57,17,17,-8.0000,-0.0022,-2.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.5029,-0.0003,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
58,11,11,-8.0000,-0.0022,-4.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.5029,-0.5010,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
59,16,16,-10.0000,-0.0022,-2.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-2.0039,-0.0006,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
60,12,12,-6.0000,-0.0022,-4.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.0020,-0.5010,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
61,11,11,-8.0000,-0.0022,-4.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.5029,-0.5010,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
62,17,17,-8.0000,-0.0022,-2.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.5029,-0.0003,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
63,18,18,-6.0000,-0.0022,-2.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.0020,0.0000,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
64,12,12,-6.0000,-0.0022,-4.0000,1.0000,0.0000,1.0000,0.0000,0.0000,127,127,0,255,-1.0020,-0.5010,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079,-0.0000,0.0079
