IB Offset,Index,Index + Base,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 0,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 1,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 2,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 3,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 0,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 1,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 2,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 3,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 0,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 1,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 2,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 3,3 - TEXCOORD0 (R16G16_FLOAT) : Component 0,3 - TEXCOORD0 (R16G16_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 0,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 2,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 3,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 0,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 1,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 2,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 3,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 0,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 1,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 2,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 3,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 0,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 1,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 2,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 3,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 0,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 1,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 2,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 3
10,5,5,6.3008,5.0000,6.0000,0.9453,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.0010,2052.3938,0.0044,0.0065,0.0057,2052.3938,0.0044,0.0065,0.0057,2052.3938,0.0044,0.0065,0.0057,2052.3938,0.0044,0.0065,0.0057,2052.3938,0.0044,0.0065,0.0057
11,4,4,6.3008,5.0000,8.0000,0.9468,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.0010,2052.3938,0.0045,2052.3938,0.0044,2052.3938,0.0045,2052.3938,0.0044,2052.3938,0.0045,2052.3938,0.0044,2052.3938,0.0045,2052.3938,0.0044,2052.3938,0.0045,2052.3938,0.0044
12,6,6,6.3008,0.9785,10.0000,0.9653,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0065,0.0057,0.0065,0.0040,0.0065,0.0057,0.0065,0.0040,0.0065,0.0057,0.0065,0.0040,0.0065,0.0057,0.0065,0.0040,0.0065,0.0057,0.0065,0.0040
13,7,7,6.3008,0.9785,8.0000,0.9385,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,1.0000,0.0065,0.0040,32.0687,0.0039,0.0065,0.0040,32.0687,0.0039,0.0065,0.0040,32.0687,0.0039,0.0065,0.0040,32.0687,0.0039,0.0065,0.0040,32.0687,0.0039
14,8,8,6.3008,3.0000,10.0000,0.9380,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0687,0.0039,32.0687,0.0022,32.0687,0.0039,32.0687,0.0022,32.0687,0.0039,32.0687,0.0022,32.0687,0.0039,32.0687,0.0022,32.0687,0.0039,32.0687,0.0022
15,7,7,6.3008,0.9785,8.0000,0.9385,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,1.0000,0.0065,0.0040,32.0687,0.0039,0.0065,0.0040,32.0687,0.0039,0.0065,0.0040,32.0687,0.0039,0.0065,0.0040,32.0687,0.0039,0.0065,0.0040,32.0687,0.0039
16,9,9,6.3008,3.0000,8.0000,0.8823,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0687,0.0022,2052.3938,0.0059,32.0687,0.0022,2052.3938,0.0059,32.0687,0.0022,2052.3938,0.0059,32.0687,0.0022,2052.3938,0.0059,32.0687,0.0022,2052.3938,0.0059
17,8,8,6.3008,3.0000,10.0000,0.9380,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0687,0.0039,32.0687,0.0022,32.0687,0.0039,32.0687,0.0022,32.0687,0.0039,32.0687,0.0022,32.0687,0.0039,32.0687,0.0022,32.0687,0.0039,32.0687,0.0022
18,8,8,6.3008,3.0000,10.0000,0.9380,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0687,0.0039,32.0687,0.0022,32.0687,0.0039,32.0687,0.0022,32.0687,0.0039,32.0687,0.0022,32.0687,0.0039,32.0687,0.0022,32.0687,0.0039,32.0687,0.0022
19,9,9,6.3008,3.0000,8.0000,0.8823,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0687,0.0022,2052.3938,0.0059,32.0687,0.0022,2052.3938,0.0059,32.0687,0.0022,2052.3938,0.0059,32.0687,0.0022,2052.3938,0.0059,32.0687,0.0022,2052.3938,0.0059
20,10,10,6.3008,5.0000,10.0000,0.9697,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,0.0010,2052.3938,0.0059,2052.3938,0.0045,2052.3938,0.0059,2052.3938,0.0045,2052.3938,0.0059,2052.3938,0.0045,2052.3938,0.0059,2052.3938,0.0045,2052.3938,0.0059,2052.3938,0.0045
21,9,9,6.3008,3.0000,8.0000,0.8823,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0687,0.0022,2052.3938,0.0059,32.0687,0.0022,2052.3938,0.0059,32.0687,0.0022,2052.3938,0.0059,32.0687,0.0022,2052.3938,0.0059,32.0687,0.0022,2052.3938,0.0059
22,11,11,6.3008,5.0000,8.0000,0.9468,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,0.0010,2052.3938,0.0045,0.0065,0.0044,2052.3938,0.0045,0.0065,0.0044,2052.3938,0.0045,0.0065,0.0044,2052.3938,0.0045,0.0065,0.0044,2052.3938,0.0045,0.0065,0.0044
23,10,10,6.3008,5.0000,10.0000,0.9697,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,0.0010,2052.3938,0.0059,2052.3938,0.0045,2052.3938,0.0059,2052.3938,0.0045,2052.3938,0.0059,2052.3938,0.0045,2052.3938,0.0059,2052.3938,0.0045,2052.3938,0.0059,2052.3938,0.0045
24,12,12,10.0000,0.9785,8.0000,0.9453,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0065,0.0044,0.0065,0.0060,0.0065,0.0044,0.0065,0.0060,0.0065,0.0044,0.0065,0.0060,0.0065,0.0044,0.0065,0.0060,0.0065,0.0044,0.0065,0.0060
25,13,13,10.0000,0.9785,10.0000,0.9707,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,1.0000,0.0065,0.0060,32.0713,0.0022,0.0065,0.0060,32.0713,0.0022,0.0065,0.0060,32.0713,0.0022,0.0065,0.0060,32.0713,0.0022,0.0065,0.0060,32.0713,0.0022
26,14,14,10.0000,3.0000,8.0000,0.8833,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0713,0.0022,32.0713,0.0039,32.0713,0.0022,32.0713,0.0039,32.0713,0.0022,32.0713,0.0039,32.0713,0.0022,32.0713,0.0039,32.0713,0.0022,32.0713,0.0039
27,13,13,10.0000,0.9785,10.0000,0.9707,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,1.0000,0.0065,0.0060,32.0713,0.0022,0.0065,0.0060,32.0713,0.0022,0.0065,0.0060,32.0713,0.0022,0.0065,0.0060,32.0713,0.0022,0.0065,0.0060,32.0713,0.0022
28,15,15,10.0000,3.0000,10.0000,0.9380,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0713,0.0039,2052.5625,0.0040,32.0713,0.0039,2052.5625,0.0040,32.0713,0.0039,2052.5625,0.0040,32.0713,0.0039,2052.5625,0.0040,32.0713,0.0039,2052.5625,0.0040
29,14,14,10.0000,3.0000,8.0000,0.8833,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0713,0.0022,32.0713,0.0039,32.0713,0.0022,32.0713,0.0039,32.0713,0.0022,32.0713,0.0039,32.0713,0.0022,32.0713,0.0039,32.0713,0.0022,32.0713,0.0039
30,14,14,10.0000,3.0000,8.0000,0.8833,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0713,0.0022,32.0713,0.0039,32.0713,0.0022,32.0713,0.0039,32.0713,0.0022,32.0713,0.0039,32.0713,0.0022,32.0713,0.0039,32.0713,0.0022,32.0713,0.0039
31,15,15,10.0000,3.0000,10.0000,0.9380,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0713,0.0039,2052.5625,0.0040,32.0713,0.0039,2052.5625,0.0040,32.0713,0.0039,2052.5625,0.0040,32.0713,0.0039,2052.5625,0.0040,32.0713,0.0039,2052.5625,0.0040
32,16,16,10.0000,5.0000,8.0000,0.9395,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,0.0010,2052.5625,0.0040,2052.5625,0.0059,2052.5625,0.0040,2052.5625,0.0059,2052.5625,0.0040,2052.5625,0.0059,2052.5625,0.0040,2052.5625,0.0059,2052.5625,0.0040,2052.5625,0.0059
33,15,15,10.0000,3.0000,10.0000,0.9380,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0713,0.0039,2052.5625,0.0040,32.0713,0.0039,2052.5625,0.0040,32.0713,0.0039,2052.5625,0.0040,32.0713,0.0039,2052.5625,0.0040,32.0713,0.0039,2052.5625,0.0040
34,17,17,10.0000,5.0000,10.0000,0.9697,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,0.0010,2052.5625,0.0059,0.0065,0.0043,2052.5625,0.0059,0.0065,0.0043,2052.5625,0.0059,0.0065,0.0043,2052.5625,0.0059,0.0065,0.0043,2052.5625,0.0059,0.0065,0.0043
35,16,16,10.0000,5.0000,8.0000,0.9395,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,0.0010,2052.5625,0.0040,2052.5625,0.0059,2052.5625,0.0040,2052.5625,0.0059,2052.5625,0.0040,2052.5625,0.0059,2052.5625,0.0040,2052.5625,0.0059,2052.5625,0.0040,2052.5625,0.0059
36,18,18,10.0000,0.9785,6.0000,0.9429,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0065,0.0043,0.0065,0.0044,0.0065,0.0043,0.0065,0.0044,0.0065,0.0043,0.0065,0.0044,0.0065,0.0043,0.0065,0.0044,0.0065,0.0043,0.0065,0.0044
37,19,19,10.0000,0.9785,8.0000,0.9453,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,1.0000,0.0065,0.0044,32.0713,0.0022,0.0065,0.0044,32.0713,0.0022,0.0065,0.0044,32.0713,0.0022,0.0065,0.0044,32.0713,0.0022,0.0065,0.0044,32.0713,0.0022
38,20,20,10.0000,3.0000,6.0000,0.8833,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022
39,19,19,10.0000,0.9785,8.0000,0.9453,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,1.0000,0.0065,0.0044,32.0713,0.0022,0.0065,0.0044,32.0713,0.0022,0.0065,0.0044,32.0713,0.0022,0.0065,0.0044,32.0713,0.0022,0.0065,0.0044,32.0713,0.0022
40,21,21,10.0000,3.0000,8.0000,0.8833,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0713,0.0022,2052.5625,0.0044,32.0713,0.0022,2052.5625,0.0044,32.0713,0.0022,2052.5625,0.0044,32.0713,0.0022,2052.5625,0.0044,32.0713,0.0022,2052.5625,0.0044
41,20,20,10.0000,3.0000,6.0000,0.8833,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022
42,20,20,10.0000,3.0000,6.0000,0.8833,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.0010,0.5000,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022,32.0713,0.0022
43,21,21,10.0000,3.0000,8.0000,0.8833,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0713,0.0022,2052.5625,0.0044,32.0713,0.0022,2052.5625,0.0044,32.0713,0.0022,2052.5625,0.0044,32.0713,0.0022,2052.5625,0.0044,32.0713,0.0022,2052.5625,0.0044
44,22,22,10.0000,5.0000,6.0000,0.9453,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,0.0010,2052.5625,0.0044,2052.5625,0.0040,2052.5625,0.0044,2052.5625,0.0040,2052.5625,0.0044,2052.5625,0.0040,2052.5625,0.0044,2052.5625,0.0040,2052.5625,0.0044,2052.5625,0.0040
45,21,21,10.0000,3.0000,8.0000,0.8833,-1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.4990,0.5000,32.0713,0.0022,2052.5625,0.0044,32.0713,0.0022,2052.5625,0.0044,32.0713,0.0022,2052.5625,0.0044,32.0713,0.0022,2052.5625,0.0044,32.0713,0.0022,2052.5625,0.0044
46,23,23,10.0000,5.0000,8.0000,0.9395,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,0.0010,2052.5625,0.0040,64.1373,0.0003,2052.5625,0.0040,64.1373,0.0003,2052.5625,0.0040,64.1373,0.0003,2052.5625,0.0040,64.1373,0.0003,2052.5625,0.0040,64.1373,0.0003
47,22,22,10.0000,5.0000,6.0000,0.9453,-1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,0.0010,2052.5625,0.0044,2052.5625,0.0040,2052.5625,0.0044,2052.5625,0.0040,2052.5625,0.0044,2052.5625,0.0040,2052.5625,0.0044,2052.5625,0.0040,2052.5625,0.0044,2052.5625,0.0040
48,24,24,6.3008,3.2500,-4.0000,0.7139,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,0.4375,64.1373,0.0003,2052.3938,0.0013,64.1373,0.0003,2052.3938,0.0013,64.1373,0.0003,2052.3938,0.0013,64.1373,0.0003,2052.3938,0.0013,64.1373,0.0003,2052.3938,0.0013
49,25,25,6.3008,5.0000,-4.0000,0.8315,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,0.0010,2052.3938,0.0013,64.1373,0.0011,2052.3938,0.0013,64.1373,0.0011,2052.3938,0.0013,64.1373,0.0011,2052.3938,0.0013,64.1373,0.0011,2052.3938,0.0013,64.1373,0.0011
50,26,26,6.3008,3.2500,-3.0000,0.8193,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.2490,0.4375,64.1373,0.0011,2052.3938,0.0027,64.1373,0.0011,2052.3938,0.0027,64.1373,0.0011,2052.3938,0.0027,64.1373,0.0011,2052.3938,0.0027,64.1373,0.0011,2052.3938,0.0027
51,25,25,6.3008,5.0000,-4.0000,0.8315,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.4990,0.0010,2052.3938,0.0013,64.1373,0.0011,2052.3938,0.0013,64.1373,0.0011,2052.3938,0.0013,64.1373,0.0011,2052.3938,0.0013,64.1373,0.0011,2052.3938,0.0013,64.1373,0.0011
52,27,27,6.3008,5.0000,-3.0000,0.8970,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.2490,0.0010,2052.3938,0.0027,2052.3938,0.0042,2052.3938,0.0027,2052.3938,0.0042,2052.3938,0.0027,2052.3938,0.0042,2052.3938,0.0027,2052.3938,0.0042,2052.3938,0.0027,2052.3938,0.0042
53,26,26,6.3008,3.2500,-3.0000,0.8193,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.2490,0.4375,64.1373,0.0011,2052.3938,0.0027,64.1373,0.0011,2052.3938,0.0027,64.1373,0.0011,2052.3938,0.0027,64.1373,0.0011,2052.3938,0.0027,64.1373,0.0011,2052.3938,0.0027
54,26,26,6.3008,3.2500,-3.0000,0.8193,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.2490,0.4375,64.1373,0.0011,2052.3938,0.0027,64.1373,0.0011,2052.3938,0.0027,64.1373,0.0011,2052.3938,0.0027,64.1373,0.0011,2052.3938,0.0027,64.1373,0.0011,2052.3938,0.0027
55,27,27,6.3008,5.0000,-3.0000,0.8970,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.2490,0.0010,2052.3938,0.0027,2052.3938,0.0042,2052.3938,0.0027,2052.3938,0.0042,2052.3938,0.0027,2052.3938,0.0042,2052.3938,0.0027,2052.3938,0.0042,2052.3938,0.0027,2052.3938,0.0042
56,28,28,6.3008,5.0000,-2.0000,0.9414,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,0.0010,2052.3938,0.0042,32.0687,0.0022,2052.3938,0.0042,32.0687,0.0022,2052.3938,0.0042,32.0687,0.0022,2052.3938,0.0042,32.0687,0.0022,2052.3938,0.0042,32.0687,0.0022
57,28,28,6.3008,5.0000,-2.0000,0.9414,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,0.0010,2052.3938,0.0042,32.0687,0.0022,2052.3938,0.0042,32.0687,0.0022,2052.3938,0.0042,32.0687,0.0022,2052.3938,0.0042,32.0687,0.0022,2052.3938,0.0042,32.0687,0.0022
58,29,29,6.3008,3.0000,-2.0000,0.8828,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,0.5000,32.0687,0.0022,32.0687,0.0010,32.0687,0.0022,32.0687,0.0010,32.0687,0.0022,32.0687,0.0010,32.0687,0.0022,32.0687,0.0010,32.0687,0.0022,32.0687,0.0010
59,26,26,6.3008,3.2500,-3.0000,0.8193,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.2490,0.4375,64.1373,0.0011,2052.3938,0.0027,64.1373,0.0011,2052.3938,0.0027,64.1373,0.0011,2052.3938,0.0027,64.1373,0.0011,2052.3938,0.0027,64.1373,0.0011,2052.3938,0.0027
60,29,29,6.3008,3.0000,-2.0000,0.8828,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,0.5000,32.0687,0.0022,32.0687,0.0010,32.0687,0.0022,32.0687,0.0010,32.0687,0.0022,32.0687,0.0010,32.0687,0.0022,32.0687,0.0010,32.0687,0.0022,32.0687,0.0010
61,30,30,6.3008,3.0000,-3.0000,0.8149,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.2490,0.5000,32.0687,0.0010,0.0065,0.0031,32.0687,0.0010,0.0065,0.0031,32.0687,0.0010,0.0065,0.0031,32.0687,0.0010,0.0065,0.0031,32.0687,0.0010,0.0065,0.0031
62,26,26,6.3008,3.2500,-3.0000,0.8193,1.0000,0.0000,0.0000,0.0000,127,255,127,255,0.2490,0.4375,64.1373,0.0011,2052.3938,0.0027,64.1373,0.0011,2052.3938,0.0027,64.1373,0.0011,2052.3938,0.0027,64.1373,0.0011,2052.3938,0.0027,64.1373,0.0011,2052.3938,0.0027
63,31,31,6.3008,0.9785,-3.0000,0.9106,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.2490,1.0000,0.0065,0.0031,0.0065,0.0039,0.0065,0.0031,0.0065,0.0039,0.0065,0.0031,0.0065,0.0039,0.0065,0.0031,0.0065,0.0039,0.0065,0.0031,0.0065,0.0039
64,30,30,6.3008,3.0000,-3.0000,0.8149,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.2490,0.5000,32.0687,0.0010,0.0065,0.0031,32.0687,0.0010,0.0065,0.0031,32.0687,0.0010,0.0065,0.0031,32.0687,0.0010,0.0065,0.0031,32.0687,0.0010,0.0065,0.0031
65,29,29,6.3008,3.0000,-2.0000,0.8828,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,0.5000,32.0687,0.0022,32.0687,0.0010,32.0687,0.0022,32.0687,0.0010,32.0687,0.0022,32.0687,0.0010,32.0687,0.0022,32.0687,0.0010,32.0687,0.0022,32.0687,0.0010
66,32,32,6.3008,0.9785,-2.0000,0.9375,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,1.0000,0.0065,0.0039,2052.3938,0.0013,0.0065,0.0039,2052.3938,0.0013,0.0065,0.0039,2052.3938,0.0013,0.0065,0.0039,2052.3938,0.0013,0.0065,0.0039,2052.3938,0.0013
67,31,31,6.3008,0.9785,-3.0000,0.9106,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.2490,1.0000,0.0065,0.0031,0.0065,0.0039,0.0065,0.0031,0.0065,0.0039,0.0065,0.0031,0.0065,0.0039,0.0065,0.0031,0.0065,0.0039,0.0065,0.0031,0.0065,0.0039
68,29,29,6.3008,3.0000,-2.0000,0.8828,1.0000,0.0000,0.0000,0.0000,127,254,127,255,0.0010,0.5000,32.0687,0.0022,32.0687,0.0010,32.0687,0.0022,32.0687,0.0010,32.0687,0.0022,32.0687,0.0010,32.0687,0.0022,32.0687,0.0010,32.0687,0.0022,32.0687,0.0010
69,33,33,6.3008,5.0000,-4.0000,0.8315,1.0000,0.0000,0.0000,0.0000,127,254,127,255,-0.4990,0.0010,2052.3938,0.0013,64.1373,0.0003,2052.3938,0.0013,64.1373,0.0003,2052.3938,0.0013,64.1373,0.0003,2052.3938,0.0013,64.1373,0.0003,2052.3938,0.0013,64.1373,0.0003
