IB Offset,Index,Index + Base,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 0,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 1,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 2,0 - POSITION0 (R16G16B16A16_FLOAT) : Component 3,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 0,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 1,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 2,1 - NORMAL0 (R16G16B16A16_FLOAT) : Component 3,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 0,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 1,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 2,2 - BINORMAL0 (R8G8B8A8_UNORM) : Component 3,3 - TEXCOORD0 (R16G16_FLOAT) : Component 0,3 - TEXCOORD0 (R16G16_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 0,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 1,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 2,4 - COLOR0 (R32G32B32A32_FLOAT) : Component 3,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 0,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 1,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 2,5 - COLOR1 (R32G32B32A32_FLOAT) : Component 3,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 0,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 1,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 2,6 - TEXCOORD4 (R32G32B32A32_FLOAT) : Component 3,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 0,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 1,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 2,7 - TEXCOORD5 (R32G32B32A32_FLOAT) : Component 3,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 0,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 1,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 2,8 - TANGENT0 (R32G32B32A32_FLOAT) : Component 3
48,32,32,-2.0000,3.0000,-16.0000,0.8184,0.0000,0.0000,1.0000,0.0000,127,255,127,255,1.0010,0.5000,32.1875,0.0011,2060.0000,0.0025,32.1875,0.0011,2060.0000,0.0025,32.1875,0.0011,2060.0000,0.0025,32.1875,0.0011,2060.0000,0.0025,32.1875,0.0011,2060.0000,0.0025
49,29,29,-2.0000,1.0000,-16.0000,0.8179,0.0000,0.0000,1.0000,0.0000,127,255,127,255,1.0010,1.0000,0.0079,0.0011,0.0078,0.0071,0.0079,0.0011,0.0078,0.0071,0.0079,0.0011,0.0078,0.0071,0.0079,0.0011,0.0078,0.0071,0.0079,0.0011,0.0078,0.0071
50,31,31,0.0000,3.0000,-16.0000,0.9849,0.0000,0.0000,1.0000,0.0000,127,255,127,255,1.4990,0.5000,32.0000,0.0069,32.1875,0.0011,32.0000,0.0069,32.1875,0.0011,32.0000,0.0069,32.1875,0.0011,32.0000,0.0069,32.1875,0.0011,32.0000,0.0069,32.1875,0.0011
51,33,33,-2.0000,5.0000,-16.0000,0.8936,0.0000,0.0000,1.0000,0.0000,127,255,127,255,1.0010,0.0009,2060.0000,0.0025,2048.0000,0.0073,2060.0000,0.0025,2048.0000,0.0073,2060.0000,0.0025,2048.0000,0.0073,2060.0000,0.0025,2048.0000,0.0073,2060.0000,0.0025,2048.0000,0.0073
52,32,32,-2.0000,3.0000,-16.0000,0.8184,0.0000,0.0000,1.0000,0.0000,127,255,127,255,1.0010,0.5000,32.1875,0.0011,2060.0000,0.0025,32.1875,0.0011,2060.0000,0.0025,32.1875,0.0011,2060.0000,0.0025,32.1875,0.0011,2060.0000,0.0025,32.1875,0.0011,2060.0000,0.0025
53,31,31,0.0000,3.0000,-16.0000,0.9849,0.0000,0.0000,1.0000,0.0000,127,255,127,255,1.4990,0.5000,32.0000,0.0069,32.1875,0.0011,32.0000,0.0069,32.1875,0.0011,32.0000,0.0069,32.1875,0.0011,32.0000,0.0069,32.1875,0.0011,32.0000,0.0069,32.1875,0.0011
54,34,34,0.0000,5.0000,-16.0000,0.9922,0.0000,0.0000,1.0000,0.0000,127,255,127,255,1.4990,0.0009,2048.0000,0.0073,2060.0000,0.0025,2048.0000,0.0073,2060.0000,0.0025,2048.0000,0.0073,2060.0000,0.0025,2048.0000,0.0073,2060.0000,0.0025,2048.0000,0.0073,2060.0000,0.0025
55,33,33,-2.0000,5.0000,-16.0000,0.8936,0.0000,0.0000,1.0000,0.0000,127,255,127,255,1.0010,0.0009,2060.0000,0.0025,2048.0000,0.0073,2060.0000,0.0025,2048.0000,0.0073,2060.0000,0.0025,2048.0000,0.0073,2060.0000,0.0025,2048.0000,0.0073,2060.0000,0.0025,2048.0000,0.0073
56,31,31,0.0000,3.0000,-16.0000,0.9849,0.0000,0.0000,1.0000,0.0000,127,255,127,255,1.4990,0.5000,32.0000,0.0069,32.1875,0.0011,32.0000,0.0069,32.1875,0.0011,32.0000,0.0069,32.1875,0.0011,32.0000,0.0069,32.1875,0.0011,32.0000,0.0069,32.1875,0.0011
57,35,35,-2.0000,5.0000,-16.0000,0.8936,0.0000,0.0000,1.0000,0.0000,127,255,127,0,0.5010,0.0009,2060.0000,0.0025,2060.1250,0.0015,2060.0000,0.0025,2060.1250,0.0015,2060.0000,0.0025,2060.1250,0.0015,2060.0000,0.0025,2060.1250,0.0015,2060.0000,0.0025,2060.1250,0.0015
58,36,36,-3.0000,5.0000,-16.0000,0.8442,0.0000,0.0000,1.0000,0.0000,127,236,127,0,0.7993,0.0009,2060.1250,0.0015,32.1895,0.0004,2060.1250,0.0015,32.1895,0.0004,2060.1250,0.0015,32.1895,0.0004,2060.1250,0.0015,32.1895,0.0004,2060.1250,0.0015,32.1895,0.0004
59,37,37,-3.0000,3.0000,-16.0000,0.7349,0.0000,0.0000,1.0000,0.0000,127,247,127,0,0.7993,0.5000,32.1895,0.0004,32.1875,0.0011,32.1895,0.0004,32.1875,0.0011,32.1895,0.0004,32.1875,0.0011,32.1895,0.0004,32.1875,0.0011,32.1895,0.0004,32.1875,0.0011
60,38,38,-2.0000,3.0000,-16.0000,0.8184,0.0000,0.0000,1.0000,0.0000,127,255,127,0,0.5010,0.5000,32.1875,0.0011,0.0079,0.0011,32.1875,0.0011,0.0079,0.0011,32.1875,0.0011,0.0079,0.0011,32.1875,0.0011,0.0079,0.0011,32.1875,0.0011,0.0079,0.0011
61,35,35,-2.0000,5.0000,-16.0000,0.8936,0.0000,0.0000,1.0000,0.0000,127,255,127,0,0.5010,0.0009,2060.0000,0.0025,2060.1250,0.0015,2060.0000,0.0025,2060.1250,0.0015,2060.0000,0.0025,2060.1250,0.0015,2060.0000,0.0025,2060.1250,0.0015,2060.0000,0.0025,2060.1250,0.0015
62,37,37,-3.0000,3.0000,-16.0000,0.7349,0.0000,0.0000,1.0000,0.0000,127,247,127,0,0.7993,0.5000,32.1895,0.0004,32.1875,0.0011,32.1895,0.0004,32.1875,0.0011,32.1895,0.0004,32.1875,0.0011,32.1895,0.0004,32.1875,0.0011,32.1895,0.0004,32.1875,0.0011
63,39,39,-2.0000,1.0000,-16.0000,0.8179,0.0000,0.0000,1.0000,0.0000,127,255,127,0,0.5010,1.0000,0.0079,0.0011,0.0079,0.0004,0.0079,0.0011,0.0079,0.0004,0.0079,0.0011,0.0079,0.0004,0.0079,0.0011,0.0079,0.0004,0.0079,0.0011,0.0079,0.0004
64,38,38,-2.0000,3.0000,-16.0000,0.8184,0.0000,0.0000,1.0000,0.0000,127,255,127,0,0.5010,0.5000,32.1875,0.0011,0.0079,0.0011,32.1875,0.0011,0.0079,0.0011,32.1875,0.0011,0.0079,0.0011,32.1875,0.0011,0.0079,0.0011,32.1875,0.0011,0.0079,0.0011
65,37,37,-3.0000,3.0000,-16.0000,0.7349,0.0000,0.0000,1.0000,0.0000,127,247,127,0,0.7993,0.5000,32.1895,0.0004,32.1875,0.0011,32.1895,0.0004,32.1875,0.0011,32.1895,0.0004,32.1875,0.0011,32.1895,0.0004,32.1875,0.0011,32.1895,0.0004,32.1875,0.0011
66,40,40,-3.0000,1.0000,-16.0000,0.7329,0.0000,0.0000,1.0000,0.0000,127,244,127,0,0.7993,1.0000,0.0079,0.0004,-0.1257,0.0032,0.0079,0.0004,-0.1257,0.0032,0.0079,0.0004,-0.1257,0.0032,0.0079,0.0004,-0.1257,0.0032,0.0079,0.0004,-0.1257,0.0032
